dict,L,k1,layers,is_verbal,n_subentries,subentry_categories,n_caus,n_pass,n_desid,n_intens,n_den,n_periphr,n_comp,max_depth,n_preverb_sub,preverbs,xref_out,is_root,root_signal,gana,pada,transitivity,causative,set,anit,vet
ae,3485,encircle,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3490,encounter,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3497,end,sub,1,3,"pass,comp",0,2,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3504,endow,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3506,endure,sub,1,2,"desid,comp",0,0,1,0,0,0,1,1,,,0,0,,,,,,,,
ae,3513,engage,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3521,engross,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3528,enlarge,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3553,ensue,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3567,entire,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3568,entitle,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3588,envy,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,3615,equal,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3618,equator,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3624,equilibrium,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3641,erect,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3644,err,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3655,escape,sub,1,2,pass,0,2,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3664,especial,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3670,esquire,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3682,estuate,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3683,etcaetera,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3687,ether,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3704,evaporate,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3706,even,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3709,ever,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,3711,every,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3715,evil,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3725,exact,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3728,examine,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ae,3734,excel,sub,1,3,"pass,comp",0,1,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,3735,except,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3737,exchange,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3743,exclude,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3754,excuse,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ae,3758,exempt,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,3783,expand,sub,1,2,pass,0,2,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3795,expert,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3797,expire,sub,1,3,pass,0,3,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3802,explode,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3815,exquisite,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3819,extend,sub,1,3,"pass,comp",0,2,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3821,exterior,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3824,external,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3829,extra,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3838,extreme,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3847,exult,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3854,face,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,3856,facetious,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3867,fade,sub,1,3,pass,0,3,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3871,fail,sub,1,4,pass,0,4,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3873,faint,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3874,fair,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3879,fall,sub,1,6,pass,0,6,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3880,fallacy,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3883,false,sub,0,3,comp,0,0,0,0,0,0,3,1,,,0,0,,,,,,,,
ae,3886,familiar,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,3887,family,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3889,famish,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3897,far,sub,0,3,comp,0,0,0,0,0,0,3,1,,,0,0,,,,,,,,
ae,3914,fast,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3919,father,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3921,fatigue,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3926,favour,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3945,feed,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,3947,feign,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,3952,fellow,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3956,female,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3966,ferment,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,3981,festive,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,3999,fiction,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4014,fig,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4018,figure,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4022,filial,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4025,fill,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4033,final,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4036,fine,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4045,fire,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4048,first,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4056,fit,sub,1,4,pass,0,4,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4063,flag,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4073,flame,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4077,flap,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4123,floral,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4131,flounder,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4133,flourish,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4136,flower,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4144,flush,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4152,foam,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4164,fold,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4169,follow,sub,1,2,"pass,desid",0,1,1,0,0,0,0,1,,,0,0,,,,,,,,
ae,4172,fond,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4178,for,sub,0,6,comp,0,0,0,0,0,0,6,1,,,0,0,,,,,,,,
ae,4181,forbear,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ae,4183,force,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4187,fore,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4206,forest,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4213,forfeit,sub,1,3,"pass,comp",0,2,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4214,forge,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4216,forgive,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ae,4217,fork,sub,1,2,pass,0,2,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4219,form,sub,0,3,comp,0,0,0,0,0,0,3,1,,,0,0,,,,,,,,
ae,4242,foul,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4243,found,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4265,fraternity,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4267,fraud,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4268,fraught,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4272,free,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4273,freeze,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4280,fret,sub,1,4,pass,0,4,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4304,from,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4305,front,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4309,froth,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4315,fruit,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4327,fulfil,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4330,full,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4336,fun,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4341,fundamental,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4355,furnish,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4380,gain,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4434,gastric,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4437,gather,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4456,geneology,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4465,genital,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4472,gentle,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4479,geometry,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4481,germ,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4486,get,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4511,gird,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4516,give,sub,1,4,"pass,comp",0,2,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4528,glare,sub,1,1,intens,0,0,0,1,0,0,0,1,,,0,0,,,,,,,,
ae,4529,glass,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4555,glow,sub,1,2,pass,0,2,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4571,go,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4579,god,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4582,gold,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4586,good,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4617,grammar,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4629,grasp,sub,1,3,desid,0,0,3,0,0,0,0,1,,,0,0,,,,,,,,
ae,4640,grave,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4648,great,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4657,grieve,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4681,ground,sub,1,4,"pass,comp",0,2,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4687,grow,sub,1,4,"pass,comp",0,3,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4694,grumble,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4699,guard,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4739,habit,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4754,half,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4771,hand,sub,1,3,"pass,comp",0,2,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4774,handsome,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4775,hang,sub,1,3,pass,0,3,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4777,hanker,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4780,happen,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4786,hard,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4793,harmony,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4812,hate,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ae,4817,haunt,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4819,have,sub,1,3,"pass,comp",0,1,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4828,head,sub,1,5,"pass,comp",0,1,0,0,0,0,4,1,,,0,0,,,,,,,,
ae,4835,heart,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4842,heavy,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4873,hemp,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4880,herculean,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4902,hew,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4911,hide,sub,1,2,pass,0,2,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4920,high,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,4925,hind,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4939,hitch,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,4962,hold,sub,1,6,"pass,comp",0,3,0,0,0,0,3,1,,,0,0,,,,,,,,
ae,4964,hollow,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,4977,honor,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ae,5007,hot,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5015,house,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5027,huddle,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5035,human,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5043,humour,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5047,hunger,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ae,5090,hypocrite,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5102,idea,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5103,identical,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5109,idol,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5114,ignite,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5120,iliac,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5121,ill,sub,0,3,comp,0,0,0,0,0,0,3,1,,,0,0,,,,,,,,
ae,5156,immerge,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5198,imperial,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5218,imply,sub,1,2,"desid,comp",0,0,1,0,0,0,1,1,,,0,0,,,,,,,,
ae,5227,impossible,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5230,impotent,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5236,impregnate,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5237,impress,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5244,improve,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5254,in,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5311,incline,sub,1,7,"desid,comp",0,0,3,0,0,0,4,1,,,0,0,,,,,,,,
ae,5313,include,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,5335,inconsistent,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5347,incorporate,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5355,increase,sub,1,2,pass,0,2,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5366,incumbent,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5367,incur,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5388,independent,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5425,indulge,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5442,inevitable,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5456,infant,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5464,inferior,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5474,inflame,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5479,influence,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5505,inhabit,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5508,inhere,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5517,initial,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5526,inland,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5533,inmost,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5537,inner,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5555,inquire,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
ae,5581,insignificant,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5582,insincere,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5599,inspire,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5606,instant,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,5609,instead,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5638,intellect,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5641,intend,sub,1,3,"desid,comp",0,0,2,0,0,0,1,1,,,0,0,,,,,,,,
ae,5643,intent,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5656,interest,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5661,interior,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,5672,interlunar,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5675,intermedial,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5678,intermit,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5683,internal,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5699,intervene,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5703,intestine,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5704,intimate,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5711,intoxicate,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5721,introduce,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5735,inure,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5757,invisible,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5763,involve,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5765,inward,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5775,iron,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5776,irony,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5797,irrespective,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5813,issue,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5822,ivory,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5835,jade,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5874,join,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5889,judge,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5897,jumble,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5912,just,sub,1,4,"desid,comp",0,0,1,0,0,0,3,1,,,0,0,,,,,,,,
ae,5922,keep,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5938,kill,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5942,kind,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,5947,king,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,5974,knock,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5977,know,sub,1,3,"pass,comp",0,1,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,5984,labor,sub,1,2,pass,0,2,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,5991,lack,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6031,land,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6035,languish,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,6066,last,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,6096,lead,sub,0,3,comp,0,0,0,0,0,0,3,1,,,0,0,,,,,,,,
ae,6099,league,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,6103,learn,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6107,least,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6108,leather,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6109,leave,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,6113,lecture,xref,,,,,,,,,,,,,,1,0,,,,,,,,
ae,6124,legal,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6140,lenient,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6151,less,sub,1,2,"pass,comp",0,1,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6163,level,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
ae,6174,liable,sub,1,4,"pass,comp",0,1,0,0,0,0,3,1,,,0,0,,,,,,,,
ae,6200,lift,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6208,like,sub,1,9,"pass,comp",0,3,0,0,0,0,6,1,,,0,0,,,,,,,,
ae,6217,limmer,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6231,linguist,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6240,lion,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6241,lip,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6253,literal,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
ae,6254,literary,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
ae,6262,little,sub,0,3,comp,0,0,0,0,0,0,3,1,,,0,0,,,,,,,,
