dict,L,k1,root_signal,dhatupatha_source,gana,pada,transitivity,causative,set,anit,vet,anubandhas,gloss_snippet
yat,39164,zap,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sapati#} 1. {%a.%} To be connected; to understand well.
yat,39165,zam,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#samati#} 1. {%a.%} To be unconfused or confused. {#samayat
yat,39166,zamba,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sambati#} 1. {%a.%} To go. {#samBayati#} 10. {%a.%} To ass
yat,39167,zarjja,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sarjjati#} 1. {%a.%} To earn, acquire."
yat,39168,zarDa,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sardDati#} 1. {%a.%} To go.
yat,39169,zarva,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sarvati#} 1. {%a.%} To go; to injure.
yat,39171,zal,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#salati#} 1. {%a.%} To go; to shake.
yat,39186,zas,yat-conjugation,(yat-conjugation),adadi,parasmaipada,,0,0,0,0,la,{#(la) sasti#} 2. {%a.%} To sleep.
yat,39187,zasja,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sajjati#} 1. {%a.%} To move.
yat,39188,zasti,yat-conjugation,(yat-conjugation),adadi,parasmaipada,,0,0,0,0,la,{#(la) sasti#} 2. {%a.%} To sleep.
yat,39189,zaha,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,,"{#sahate#} 1. {%d.%} Also {#(ya, ki,) sahyati#}, {#sahati, s"
yat,39197,zAD,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya,"{#(ya) sADyati#} 4. {%a.%} To effect, ac- complish, succeed."
yat,39198,zAntv,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) sAntvayati#} 10. {%a.%} To console.
yat,39200,zi,yat-conjugation,(yat-conjugation),svadi,ubhayapada,,0,0,0,0,na Ya,"{#(na Ya) sinoti sinute#} 5. {%c.%} To tie, bind. Also {#(ga"
yat,39201,zic,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa Ya,"{#(Sa, Ya) siYcati#} 6. {%a.%} To sprinkle."
yat,39202,ziw,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#siwati#} 1. {%a.%} To disregard, con- temn."
yat,39204,ziD,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#seDati#} 1. {%a.%} To command, or- dain, do an auspicious"
yat,39205,ziB,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#seBati#} 1. {%a.%} To hurt or kill; to speak; to shine.
yat,39206,zimB,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#simBati#} 1. {%a. Idem.%}
yat,39207,zil,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa,{#(Sa) silati#} 6. {%a.%} To glean.
yat,39208,ziv,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya u,{#(ya u) sIvyati#} 4. {%a.%} To bear.
yat,39209,zu,yat-conjugation,(yat-conjugation),adadi,parasmaipada,,0,0,0,0,la Ya,"{#(la, Ya) sOti#} 2. {%a.%} To bear, bring forth; be supreme"
yat,39210,zuwwa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,"{#(ka) zuwwayati#} 10. {%a.%} To disre- gard, despise; be sm"
yat,39211,zuB,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa,"{#soBati#}, 1. {%a.%} and {#(Sa) suBati#} 6. {%a.%} To speak"
yat,39213,zur,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,,{#surati#} 6. {%a.%} To be supreme; to shine.
yat,39214,zuha,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,pa,"{#(pa) suhyati#} 4. {%a.%} To bear, be content; be able."
yat,39215,zU,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,,"{#(laNa, yaNa) sUte sUyate#} 2. 4. {%d.%} To bear a child; t"
yat,39217,zUd,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na ki,"{#(Na, ki) sUdite#} 1. {%d.%} {#sudayati#}, 10. {%a.%} To le"
yat,39218,zUr,yat-conjugation,(yat-conjugation),divadi,atmanepada,,0,0,0,0,ya I Nga,"{#(ya, I, Nga) sUryyate#} 4. {%d.%} To be stop- ped; hurt."
yat,39219,zUrkza,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,,{#sUrkzate#} 1. {%d.%} To respect; to disrespect.
yat,39220,zUrkzya,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sUrkzyati#} 1. {%a.%} To envy; to be intolerant; to contem
yat,39221,zUz,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sUzati#} 1. {%a.%} To bring forth.
yat,39222,zfB,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,u,{#(u) sarBati#} 1. {%a.%} To hurt or kill.
yat,39223,zfmB,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,u,{#(u) sfmBati#} 1. {%a. Idem.%}
yat,39224,zeka,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,f Na,{#(f Na) sekate#} 1. {%d.%} To go.
yat,39225,zel,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,f,{#(f) selati#} 1. {%a. Idem.%}
yat,39226,zev,yat-conjugation,(yat-conjugation),bhvadi,ubhayapada,,0,0,0,0,Ya f,"{#(Ya, f) sevati, te#} 1. {%c.%} To serve, rely on, worship."
yat,39227,zE,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sAyati#} 1. {%a.%} To waste, to de- cline."
yat,39228,zo,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya,{#(ya) syati#} 4. {%a.%} To destroy; to perish.
yat,39241,zwaka,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#stakati#} 1. {%a.%} To resist, oppose."
yat,39242,zwag,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#stagati#} 1. {%a.%} To cover.
yat,39243,zwan,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#stanati#} 1. {%a.%} To sound.
yat,39244,zwaB,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,i Na,"{#(i Na) stamBate#} 1. {%d.%} To be or be- come stiff, motio"
yat,39245,zwam,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#stamati#} 1. {%a.%} To be confused; to be clear.
yat,39246,zwiD,yat-conjugation,(yat-conjugation),svadi,atmanepada,,0,0,0,0,na Na,"{#(na, Na) stiDnute#} 5. {%d.%} To assail."
yat,39247,zwip,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,f Na,{#(f Na) stepate#} 1. {%d.%} To ooze; to sprinkle.
yat,39248,zwim,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,za,"{#(za) stimyati#} 4. {%a.%} To be wet or moist, to steam."
yat,39249,zwIm,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya,{#(ya) stImyati#} 4. {%a. Idem.%}
yat,39250,zwu,yat-conjugation,(yat-conjugation),adadi,ubhayapada,,0,0,0,0,la Ya,"{#(la Ya) stOti stute; stavIti-te#} 2. {%c.%} To praise, to"
yat,39251,zwuc,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,qa,{#(qa) stocate#} 1. {%d.%} To be clear.
yat,39252,zwup,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) stopayati#} 10. {%a.%} To heap up.
yat,39253,zwuB,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,u Na,"{#(u, Na) stoBati#} 1. {%a.%} To stop, hinder; to be stupid."
yat,39254,zwUpa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) stUpayati#} 10. {%a.%} To heap together.
yat,39255,zwfkza,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,", {#stfkzati#} 1. {%a.%} To go."
yat,39256,zwfh,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa u,"{#(Sa, u) zWfhati#} 6. {%a.%} To hurt or kill."
yat,39257,zwfha,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa u,"{#(Sa, u) stfhati#} 6. {%a. Idem.%}"
yat,39258,zwep,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,f Na,"{#(f Na) stepate#} 1. {%d.%} To leak, flow, sprinkle."
yat,39259,zwE,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#stAyati#} 1. {%a.%} To surround.
yat,39261,zwyE,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#styAyati#} 1. {%a.%} To sound, to swarm; to envelope."
yat,39262,zWag,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,e,{#(e) sTagati#} 1. {%a.%} To cover.
yat,39263,zWal,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sTalati#} 1. {%a.%} To stand, be firm."
yat,39264,zWasa,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,Ta u,"{#(Ta, u) sTasyati#} 4. {%a.%} To dwell in, to inhabit."
yat,39265,zWA,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#tizWati#} 1. {%a.%} To stop, stand, be still; to abide, st"
yat,39266,zWiv,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,u ya,"{#(u, ya) zWIvati#} 1. {%a.%} and {#zWIvyati#} 4. {%a.%} To"
yat,39267,zWIva,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,u,{#(u) zwIvati#} 1. {%a. Idem.%}
yat,39270,zRasa,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya u,"{#(ya, u) snasyati#} 4. {%a.%} To eject from the mouth; spit"
yat,39271,zRA,yat-conjugation,(yat-conjugation),adadi,atmanepada,,0,0,0,0,la,"{#(la) snAti#} 2. {%d.%} To bathe, purify by ablution."
yat,39272,zRih,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya,{#(ya) snihyati#} 4. {%a.%} To bear affec- tion to. {#(ka) s
yat,39273,zRu,yat-conjugation,(yat-conjugation),adadi,parasmaipada,,0,0,0,0,la,{#(la) zROti#} 2. {%a.%} To distil.
yat,39274,zRuc,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na,{#(Na) snocate#} 1. {%d.%} To be clear or pellucid.
yat,39275,zRus,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya u,"{#(ya, u) snusyati#} 4. {%a.%} To eat; take; disappear; spit"
yat,39276,zRuh,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya,"{#(ya) snuhyati#} 4. {%a.%} To be sick, vomit."
yat,39277,zRE,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#snAyati#} 1. {%a.%} To surround.
yat,39278,zmi,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,NO,"{#(NO) smayate#} 1. {%d.%} To smile; 10th, {#Na#} to disresp"
yat,39279,zvakk,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na,{#(Na) zvakkate#} 1. {%d.%} To go.
yat,39280,zvaYj,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na,{#(Na) svajate#} 1. {%d.%} To embrace.
yat,39281,zvad,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na ka,"{#(Na, ka) svadate#} 1. {%d.%} and {#(ka) svA-#} {#dayati#}"
yat,39282,zvap,yat-conjugation,(yat-conjugation),adadi,parasmaipada,,0,0,0,0,li Yi,{#(li Yi) svapiti#} 2. {%a.%} To sleep.
yat,39283,zvartta,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) zvarttayati#} 10. {%a.%} To go; to be wretched.
yat,39284,zvazk,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na,{#(Na) zvazkate#} 1. {%d. Idem.%}
yat,39285,zvid,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na A Yi,"{#(Na, A Yi) svedate#} 1. {%d.%} {#svidyati#} 4. {%a.%} To p"
yat,39559,sag,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,e,{#(e) sagati#} 1. {%a.%} To cover.
yat,39568,saG,yat-conjugation,(yat-conjugation),svadi,parasmaipada,,0,0,0,0,na,"{#(na) saGnoti#} 5. {%a.%} To hurt, kill."
yat,39604,saNketa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) saNketayati#} 10. {%a.%} To call or invite; to counse
yat,39654,saNgrAma,yat-conjugation,(yat-conjugation),curadi,ubhayapada,,0,0,0,0,ka,"{#(ka) saNgrAmayati, te#} 10. {%c.%} To fight."
yat,39727,saYja,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#saYjati#} 1. {%a.%} To go, move."
yat,39751,sawa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) sawayati#} 10. {%a.%} To manifest.
yat,39756,sawwa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) sawwayati#} 10. {%a.%} To hurt or kill.
yat,39758,saWa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) sAWayati#} 10. {%a.%} To finish or the contrary; to g
yat,39785,satra,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,ka Na,"{#(ka, Na) satrayate#} 1. {%d.%} To act liber- ally; extend;"
yat,40661,samba,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sambati#} 1. {%a.%} To go. {#(kaH)#} {#sambayati#} 10. {%a
yat,40851,sarbba,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sarbbati#} 1. {%a.%} To go or move.
yat,41053,sas,yat-conjugation,(yat-conjugation),adadi,parasmaipada,,0,0,0,0,lu-ra,{#(lu-ra) sasti#} 2. {%a.%} To sleep.
yat,41255,sAD,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya na,"{#(ya, na) sADyati#} 4. {%a.%} To finish, perfect. Also {#(n"
yat,41318,sAntva,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,"{#(ka) sAntvayati#} 10. {%a.%} To appease, comfort."
yat,41345,sAma,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) sAmayati#} 10. {%a.%} To concili- ate; to tranquilliz
yat,41382,sAmba,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,"{#(ka) sAmbayati#} 10. {%a.%} To join, assemble."
yat,41729,su,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,", {#savati#} 1. {%a.%} To bring forth; possess; go."
yat,41847,suwwa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,"{#(ka) suwwayati#} 10. {%a.%} To disregard, despise; to be l"
yat,42074,sura,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa,{#(Sa) surati#} 6. {%a.%} To possess su- preme power; to shi
yat,42338,sUc,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) sUcayati#} 10. {%a.%} To inform; to spy.
yat,42380,sUtra,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,kat,"{#(kat) sUtrayati#} 10. {%a.%} To thread, string."
yat,42422,sUra,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya Na I,"{#(ya, Na, I,) sUryyate#} 4. {%a.%} To hurt or kill; to be s"
yat,42430,sUrkzya,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sUrkzyati#} 1. {%a.%} To envy, to be in- tolerant."
yat,42465,sUza,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sUzati#} 1. {%a.%} To bring forth, to bear."
yat,42466,sf,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sarati#} 1. {%a.%} {#(li) sasartti#} 3. {%a.%} To go, move"
yat,42473,sfj,yat-conjugation,(yat-conjugation),divadi,atmanepada,,0,0,0,0,ya,{#(ya) sfjyate#} 4. {%d.%} {#(Sa) sfjati#} 6. {%a.%} To leav
yat,42484,sfp,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sarpati#} 1. {%a.%} To go; glide. With {#apa#} to go away,"
yat,42494,sF,yat-conjugation,(yat-conjugation),kryadi,parasmaipada,,0,0,0,0,gi,{#(gi) sfRAti#} 9. {%a.%} To hurt.
yat,42495,seka,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,f Nga,"{#(f, Nga) sekate#} 1. {%d.%} To go."
yat,42522,sel,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,f,{#(f) selati#} 1. {%a.%} To go.
yat,42524,seva,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,f Na,"{#(f, Na) sevate#} 1. {%d.%} To serve."
yat,42715,skada,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,i Na,"{#(i, Na) skandate#} 1. {%d.%} To leap, jump, raise; to spil"
yat,42716,skanda,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#skandati#} 1. {%a.%} To go; to be dry; to emit; with {#ava
yat,42741,skaB,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na na ga,"{#(Na, na, ga) skamBate#} 1. {%d.%} To stop or hinder; to be"
yat,42742,sku,yat-conjugation,(yat-conjugation),kryadi,ubhayapada,,0,0,0,0,ga na Ya,"{#(ga, na, Ya) skunAti-te#} 9. {%c.%} To go by leaps; to cov"
yat,42743,skud,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,i Na,"{#(i, Na) skundate#} 1. {%d.%} To jump; to raise up."
yat,42744,skumBa,yat-conjugation,(yat-conjugation),svadi,parasmaipada,,0,0,0,0,u na ga,"{#(u, na, ga) skuBnoti#} 5. {%a.%} and {#skuBnAti#} 9. {%a.%"
yat,42745,sKad,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na,{#(Na) sKadate#} 1. {%d.%} To defeat; fatigue; cut; destroy;
yat,42747,sKal,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sKalati#} 1. {%a.%} To limp; stum- ble; pick up.
yat,42752,stana,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,ki,{#(ki) stanati stanayati#} 1. {%a.%} To thunder.
yat,42787,stamBa,yat-conjugation,(yat-conjugation),svadi,parasmaipada,,0,0,0,0,na u ga,"{#(na, u, ga) staBnoti#} 5. {%a.%} To stop, hinder; to be st"
yat,42812,stumB,yat-conjugation,(yat-conjugation),svadi,parasmaipada,,0,0,0,0,na u-ga,{#(na u-ga) stuBnoti#} 5. {%a.%} and {#stuBnAti#} 9. {%a.%}
yat,42814,stUp,yat-conjugation,(yat-conjugation),divadi,parasmaipada,,0,0,0,0,ya,{#(ya) stUpyati#} 4. {%a.%} and {#(ka) stUpayati#} 10. {%a.%
yat,42817,stfMha,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa,{#(Sa) stfMhati#} 6. {%a.%} To hurt.
yat,42818,stf,yat-conjugation,(yat-conjugation),svadi,ubhayapada,,0,0,0,0,na Ya,"{#(na, Ya) stfRoti stfRute#} 5. {%c.%} To co- ver, to clothe"
yat,42819,stfkza,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#stfkzati#} 1. {%a.%} To go.
yat,42820,stfha,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa,{#(Sa) stfhati#} 6. {%a.%} To hurt or kill.
yat,42821,stF,yat-conjugation,(yat-conjugation),kryadi,ubhayapada,,0,0,0,0,ga Ya,"{#(ga, Ya) stfRAti stfRIte#} 9. {%c.%} To clothe, to cover."
yat,42822,stFh,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa U,"{#(Sa, U) stFhati#} 6. {%a.%} To hurt, to kill."
yat,42823,stena,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,"{#(ka) stenayati#} 10. {%a.%} To steal, to rob."
yat,42825,stepa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) stepayati#} 10. {%a.%} To throw.
yat,42838,stom,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) stomayati#} 10. {%a.%} To praise; to flatter; to boas
yat,42843,styE,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#styAyati#} 1. {%a.%} To sound; collect.
yat,42887,sTag,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,e,{#(e) sTagati#} 1. {%a.%} To cover.
yat,42898,sTala,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sTalati#} 1. {%a.%} To stand, be firm."
yat,42981,sTuq,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sTuqati#} 1. {%a.%} To clothe, cover."
yat,42986,sTUla,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,,"{#sTUlayate#} 1. {%d.%} To increase, fat- ten, become big or"
yat,43055,sniwa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,kaH,"{#(kaH) snewayati#} 10. {%a.%} To be greasy or unctuous, to"
yat,43083,spad,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,i,"{#(i) spandate#} 1. {%d.%} To quake, to throb, to move."
yat,43088,spardDa,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,,"{#spardDate#} 1. {%d.%} To vie, to envy."
yat,43107,spaSa,yat-conjugation,(yat-conjugation),bhvadi,ubhayapada,,0,0,0,0,,"{#spaSati, te#} 1. {%c.%} To exhibit; ob- struct; string tog"
yat,43114,spf,yat-conjugation,(yat-conjugation),svadi,parasmaipada,,0,0,0,0,,{#spfRoti#} 5. {%a.%} To please; to che- rish; to breathe or
yat,43116,spfS,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,,"{#spfSati#} 6. {%a.%} To touch. With {#upa#} to tread upon,"
yat,43125,spfha,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,"{#(ka) spfhayati#} 10. {%a.%} To wish, to long for."
yat,43133,sPawa,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,"{#sPawati#} 1. {%a.%} To burst, to open, to unfold, to break"
yat,43142,sPar,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,,{#sParati#} 6. {%a.%} To shake; to move; to be apparent.
yat,43144,sPala,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa,"{#(Sa) sPalati#} 6. {%a.%} To throb, to shake; to be manifes"
yat,43151,sPAy,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na,"{#(Na) sPAyate#} 1. {%d.%} To grow, be- come bulky."
yat,43158,sPiwa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) sPewayati#} 10. {%a.%} To hurt or kill; to cover.
yat,43159,sPiwwa,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) sPiwwayati#} 10. {%a. Idem;%} to dwell; give; be stro
yat,43163,sPuw,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na Sa,"{#(Na, Sa) sPowate#} 1. {%d.%} and {#sPuwati#}. 6. {%a.%} To"
yat,43172,sPuww,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,ka,{#(ka) sPuwwayati#} 10. {%a.%} To disrespect.
yat,43173,sPuq,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa,"{#(Sa) sPuqati#} 6. {%a.%} To clothe; {#(ki, i) sPuRqati#} 1"
yat,43175,sPur,yat-conjugation,(yat-conjugation),tudadi,parasmaipada,,0,0,0,0,Sa,"{#(Sa) sPurati#} 6. {%a.%} To throb, move, swell."
yat,43185,sPula,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#sPulati#} 1. {%a.%} To shake; to go; to heap up; to be man
yat,43190,sPUrjja,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,o A,"{#(o, A) sPUrjjati#} 1. {%a.%} To thun- der."
yat,43206,sbf,yat-conjugation,(yat-conjugation),kryadi,ubhayapada,,0,0,0,0,ga,{#(ga) sbfRAti sbfRIte#} 9. {%c.%} To hurt or kill.
yat,43246,smi,yat-conjugation,(yat-conjugation),curadi,atmanepada,,0,0,0,0,ka-Na,{#(ka-Na) smAyayate#} 10. {%d.%} To slight. {#smayate#} 1. {
yat,43247,smiw,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,,{#smewayati#} 10. {%a.%} To slight.
yat,43252,smIla,yat-conjugation,(yat-conjugation),curadi,parasmaipada,,0,0,0,0,,{#smIlati#} 10. {%a.%} To wink.
yat,43253,smf,yat-conjugation,(yat-conjugation),bhvadi,parasmaipada,,0,0,0,0,,{#smarati#} 1. {%a.%} To remember; re- gret. {#(na) smfRoti#
yat,43268,syana,yat-conjugation,(yat-conjugation),curadi,atmanepada,,0,0,0,0,,"{#syanayate#} 10. {%d.%} To think, reflect."
yat,43269,syanda,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,u-Na,{#(u-Na) spandate#} 1. {%d.%} To sprin- kle; to distil; to g
yat,43278,syam,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Sa,"{#(Sa) syamati#} 1. {%d.%} To sound. {#(ka)#} {#syAmayati, t"
yat,43289,sraMs,yat-conjugation,(yat-conjugation),bhvadi,atmanepada,,0,0,0,0,Na,{#(Na) sraMsate#} 1. {%d.%} To fall down.
