dict,view,rule,kind,sensitive_to_anusvara_visarga_policy,unit_index,prev_L,prev_pc,prev_k1,prev_iast,next_L,next_pc,next_k1,next_iast
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,6223,6280,"0600,b",AkUta,ākūta,6281,"0600,b",AkURita,ākūṇita
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,6264,6321,"0603,a",AkzEtrajYa,ākṣaitrajña,6322,"0603,a",Akzepin,ākṣepin
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,6282,6339,"0603,b",AKuBuj,ākhubhuj,6340,"0604,a",AKukarIza,ākhukarīṣa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,6392,6450,"0625,a",Acatura,ācatura,6451,"0625,a",Acakzus,ācakṣus
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,6402,6460,"0630,a",Acarita,ācarita,6461,"0630,a",AcaraRIya,ācaraṇīya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,6787,6845,"0710,a",ADAyaka,ādhāyaka,6846,"0710,a",ADAnika,ādhānika
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,6935,6993,"0732,b",Anfta,ānṛta,6994,"0732,b",AnfRya,ānṛṇya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,6946,7004,"0733,a",AntarAgArika,āntarāgārika,7005,"0733,a",AntaraprapaYca,āntaraprapañca
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7014,7073,"0744,a",ApAtalikA,āpātalikā,7074,"0744,b",ApAtatas,āpātatas
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7070,7129,"0752,b",AplAva,āplāva,7130,"0752,b",AplAbita,āplābita
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7306,7365,"0795,a",Arati,ārati,7366,"0795,a",Arata,ārata
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7372,7431,"0805,a",Aropita,āropita,7432,"0805,a",AropaRIya,āropaṇīya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7385,7444,"0806,a",Arkzoda,ārkṣoda,7445,"0806,a",Arkza,ārkṣa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7389,7448,"0806,a",Argala,ārgala,7449,"0806,a",ArgabaDa,ārgabadha
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,1,7422,7481,"0811,a",ArdDika,ārddhika,7482,"0811,b",Ardra,ārdra
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7426,7485,"0812,a",ArdramAzA,ārdramāṣā,7486,"0812,a",Ardram,ārdram
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7428,7487,"0812,a",ArdraSAka,ārdraśāka,7488,"0812,a",Ardravfkza,ārdravṛkṣa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7568,7627,"0828,b",AvalI,āvalī,7628,"0828,b",Avalita,āvalita
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7613,7672,"0831,a",Avuka,āvuka,7673,"0831,a",AvIracUrRRa,āvīracūrṇṇa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7794,7853,"0878,a",Asa,āsa,7854,"0878,b",As,ās
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,7834,7893,"0889,b",AsiDAra,āsidhāra,7894,"0889,b",AsidDa,āsiddha
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8025,8086,"0912,a",ikzuvAlikA,ikṣuvālikā,8087,"0912,a",ikzuvAwI,ikṣuvāṭī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8041,8103,"0913,a",iNgila,iṅgila,8104,"0913,a",iNgita,iṅgita
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8052,8114,"0918,b",icCita,icchita,8115,"0918,b",icCa,iccha
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8066,8128,"0921,a",iqvara,iḍvara,8129,"0921,a",iqIya,iḍīya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8078,8140,"0924,a",itastatas,itastatas,8141,"0924,a",itas,itas
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8192,8255,"0949,a",indranetra,indranetra,8256,"0949,a",indranIla,indranīla
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8198,8261,"0949,b",indrapuzpI,indrapuṣpī,8262,"0949,b",indrapurohita,indrapurohita
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8323,8387,"0983,b",ivAruSuktikA,ivāruśuktikā,8388,"0983,b",ila,ila
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8336,8403,"0985,b",iza,iṣa,8407,"0986,b",iz,iṣ
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8343,8413,"0987,a",izIkA,iṣīkā,8414,"0987,a",izira,iṣira
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8393,8463,"1005,a",izwIkfta,iṣṭīkṛta,8464,"1005,a",izwa,iṣṭa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8473,8550,"1012,a",ISitf,īśitṛ,8551,"1012,a",ISitavya,īśitavya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8566,8648,"1061,b",uccalita,uccalita,8649,"1061,b",uccalalAwA,uccalalāṭā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8567,8649,"1061,b",uccalalAwA,uccalalāṭā,8650,"1061,b",uccanIca,uccanīca
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8588,8670,"1066,a",ucCAstra,ucchāstra,8671,"1066,a",ucCAsana,ucchāsana
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8618,8700,"1068,b",ucCvasita,ucchvasita,8701,"1068,b",ucCAsa,ucchāsa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8698,8784,"1078,a",utkAsikA,utkāsikā,8785,"1078,a",utkAsana,utkāsana
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8883,8969,"1123,a",utpAwana,utpāṭana,8970,"1123,a",utpAwaka,utpāṭaka
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8919,9006,"1129,a",utsaNgin,utsaṅgin,9007,"1129,a",utsaNgita,utsaṅgita
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,8984,9071,"1136,b",udacamasa,udacamasa,9072,"1136,b",udac,udac
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,9094,9181,"1167,a",udgama,udgama,9182,"1167,a",udgatA,udgatā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,9151,9238,"1176,b",udyota,udyota,9239,"1177,a",uddrAva,uddrāva
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,9268,9356,"1188,a",undura,undura,9357,"1188,b",udurakarRI,udurakarṇī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,9630,9718,"1283,b",uparati,uparati,9719,"1284,a",uparaYjaka,uparañjaka
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,9872,9960,"1356,b",upAvftta,upāvṛtta,9961,"1356,b",upAvft,upāvṛt
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,9919,10008,"1363,a",uBayatomuKa,ubhayatomukha,10009,"1363,a",uBayataSSIrzRI,ubhayataśśīrṣṇī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10070,10163,"1377,a",uzas,uṣas,10164,"1377,a",uza,uṣa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10074,10167,"1377,a",uzatI,uṣatī,10168,"1377,b",uzat,uṣat
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10206,10306,"1391,b",UrdDvam,ūrddhvam,10307,"1391,b",UrdDamanTin,ūrddhamanthin
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10223,10323,"1393,a",UrdDvAyana,ūrddhvāyana,10324,"1393,a",UrdDvAmnAya,ūrddhvāmnāya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10317,10426,"1417,b",fRaYcaya,ṛṇañcaya,10427,"1417,b",fRacit,ṛṇacit
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10326,10435,"1428,a",fRAvan,ṛṇāvan,10436,"1428,a",fRAntaka,ṛṇāntaka
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10330,10439,"1428,a",fRin,ṛṇin,10440,"1428,a",fRiDanicakra,ṛṇidhanicakra
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10436,10546,"1454,b",fzisAh,ṛṣisāh,10547,"1455,a",fzizARa,ṛṣiṣāṇa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10441,10551,"1455,a",fzisvara,ṛṣisvara,10552,"1455,a",fzisarga,ṛṣisarga
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10443,10553,"1455,a",fzI,ṛṣī,10554,"1455,a",fzika,ṛṣika
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10611,10726,"1487,b",ekAdaSan,ekādaśan,10727,"1487,b",ekAdaSadvAra,ekādaśadvāra
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10615,10730,"1487,b",ekAdaSI,ekādaśī,10731,"1499,a",ekAdaSaguru,ekādaśaguru
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10632,10747,"1520,a",ekAvalI,ekāvalī,10748,"1520,a",ekAbdA,ekābdā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,10833,10956,"1556,b",oqI,oḍī,10957,"1556,b",oqa,oḍa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11034,11158,"1581,a",OrdDvadEhika,aurddhvadaihika,11159,"1582,a",OrdDvadamika,aurddhvadamika
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11057,11181,"1594,a",Ozastya,auṣastya,11182,"1594,a",Ozasika,auṣasika
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11062,11186,"1594,a",OzwraraTa,auṣṭraratha,11187,"1594,a",OzwAyaRa,auṣṭāyaṇa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11081,11205,"1598,b",X,ḹ,11206,"1598,b",a,a
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11225,11354,"1616,b",kacCurAkzasa,kacchurākṣasa,11355,"1617,a",kacCumatI,kacchumatī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11513,11657,"1640,b",kada,kada,11659,"1640,b",kad,kad
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11537,11682,"1642,b",kandalIkusuma,kandalīkusuma,11683,"1642,b",kadalIdaRqa,kadalīdaṇḍa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11560,11705,"1644,b",kanakapala,kanakapala,11706,"1644,b",kanakapatra,kanakapatra
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11585,11730,"1646,b",kanizWapada,kaniṣṭhapada,11731,"1647,a",kanizWaka,kaniṣṭhaka
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11734,11881,"1670,b",kapilASva,kapilāśva,11882,"1670,b",kapilAdAna,kapilādāna
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11973,12121,"1698,b",karANgaRa,karāṅgaṇa,12122,"1698,b",karAGAta,karāghāta
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,11993,12141,"1699,a",karinAsikA,karināsikā,12142,"1699,a",karin,karin
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12248,12399,"1737,b",karmmapravacanIya,karmmapravacanīya,12400,"1738,a",karmmanyAsa,karmmanyāsa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12254,12405,"1739,a",karmmamUla,karmmamūla,12406,"1739,b",karmmamImAMsA,karmmamīmāṃsā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12365,12520,"1790,b",kalAwIna,kalāṭīna,12521,"1790,b",kalAjAjI,kalājājī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12452,12607,"1829,a",kalyARayoga,kalyāṇayoga,12608,"1829,a",kalyARakft,kalyāṇakṛt
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12479,12635,"1831,a",kavaza,kavaṣa,12636,"1831,a",kavaz,kavaṣ
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12510,12666,"1834,b",kavyavAha,kavyavāha,12667,"1834,b",kavyavAh,kavyavāh
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12685,12848,"1857,a",kAcita,kācita,12849,"1857,a",kAcit,kācit
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12742,12905,"1861,a",kARqavAriRI,kāṇḍavāriṇī,12906,"1861,a",kARqalAva,kāṇḍalāva
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12885,13048,"1897,a",kAmanDamin,kāmandhamin,13049,"1897,a",kAmanIyaka,kāmanīyaka
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12908,13071,"1899,a",kAmalAyana,kāmalāyana,13072,"1899,a",kAmalAkzI,kāmalākṣī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12961,13124,"1905,b",kAmpilya,kāmpilya,13125,"1906,a",kApillakA,kāpillakā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,12993,13156,"1938,a",kArakaviBaktiH,kārakavibhaktiḥ,13157,"1938,a",kArakara,kārakara
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13028,13191,"1942,b",kArAyikA,kārāyikā,13192,"1942,b",kArADunI,kārādhunī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13064,13227,"1956,a",kArttikeyaprasU,kārttikeyaprasū,13228,"1956,a",kArttAyaRi,kārttāyaṇi
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13306,13470,"2029,b",kAvyapradIpa,kāvyapradīpa,13471,"2029,b",kAvyacOra,kāvyacaura
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13336,13502,"2038,a",kASeya,kāśeya,13503,"2038,a",kASISa,kāśīśa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13593,13766,"2061,b",kIlita,kīlita,13767,"2061,b",kIyat,kīyat
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13613,13790,"2063,a",kukkuwavrata,kukkuṭavrata,13791,"2063,a",kukkuwamaRqapa,kukkuṭamaṇḍapa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13654,13833,"2067,b",kujyA,kujyā,13834,"2068,a",kujJawi,kujjhaṭi
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13708,13891,"2071,a",kuwIra,kuṭīra,13892,"2071,a",kuwIcara,kuṭīcara
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13885,14081,"2104,b",kuvera,kuvera,14082,"2104,b",kuberAkzI,kuberākṣī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13942,14140,"2113,a",kumudvatISa,kumudvatīśa,14141,"2113,a",kumudvatIvIja,kumudvatīvīja
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,13967,14165,"2118,b",kumBalA,kumbhalā,14166,"2118,b",kumBabila,kumbhabila
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14153,14353,"2139,b",kuleSvara,kuleśvara,14354,"2139,b",kuleya,kuleya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14181,14381,"2141,a",kuvAda,kuvāda,14382,"2141,a",kubAhula,kubāhula
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14247,14449,"2154,a",kuzIda,kuṣīda,14450,"2154,a",kuzItaka,kuṣītaka
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14266,14468,"2158,a",kuzWin,kuṣṭhin,14469,"2158,a",kuzWita,kuṣṭhita
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14340,14547,"2164,a",kUwaja,kūṭaja,14548,"2164,a",kUwakArzApaRa,kūṭakārṣāpaṇa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14342,14549,"2164,a",kUwapUrvva,kūṭapūrvva,14550,"2164,a",kUwapAlaka,kūṭapālaka
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14350,14557,"2164,b",kUwAyus,kūṭāyus,14558,"2164,b",kUwAyuDa,kūṭāyudha
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14388,14597,"2167,b",kUrmmaviBAga,kūrmmavibhāga,14598,"2168,b",kUrmmapfzWa,kūrmmapṛṣṭha
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14394,14604,"2169,a",kUlavatI,kūlavatī,14605,"2169,a",kUlacara,kūlacara
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14428,14640,"2177,a",kfta,kṛta,14643,"2177,a",kft,kṛt
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14509,14723,"2191,a",kftrima,kṛtrima,14724,"2191,b",kfttrimaDUpa,kṛttrimadhūpa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14639,14858,"2215,b",kfzRamallikA,kṛṣṇamallikā,14859,"2215,b",kfzRamatsya,kṛṣṇamatsya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14688,14907,"2220,a",kfzRAnadI,kṛṣṇānadī,14908,"2220,b",kfzRADvan,kṛṣṇādhvan
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14722,14944,"2230,b",ketu,ketu,14945,"2232,b",kAlaketuH,kālaketuḥ
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14812,15034,"2246,a",keSamArjjana,keśamārjjana,15035,"2246,a",kaSamuzwi,kaśamuṣṭi
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14902,15124,"2261,a",kokanada,kokanada,15125,"2261,a",kokatadacCavi,kokatadacchavi
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,14984,15206,"2267,b",koladala,koladala,15207,"2267,b",kolagiri,kolagiri
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15037,15259,"2274,a",kohala,kohala,15260,"2274,a",kohanIya,kohanīya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15191,15413,"2281,a",kOSya,kauśya,15414,"2281,a",kOSArava,kauśārava
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15195,15417,"2281,a",kOzItakin,kauṣītakin,15418,"2281,b",kOtakI,kautakī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15228,15451,"2284,b",kratupuruza,kratupuruṣa,15452,"2285,b",kratupaSu,kratupaśu
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15242,15466,"2287,a",kraTanaka,krathanaka,15467,"2287,a",kraTakESika,krathakaiśika
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15253,15479,"2304,b",kramaRa,kramaṇa,15480,"2304,b",kramajawA,kramajaṭā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15327,15553,"2328,a",kriyAByupagama,kriyābhyupagama,15554,"2328,a",kriyAByAvftti,kriyābhyāvṛtti
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15363,15591,"2336,b",kruDa,krudha,15592,"2336,b",kruD,krudh
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15409,15637,"2339,b",kroDahantf,krodhahantṛ,15638,"2340,a",kroDasamBava,krodhasambhava
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15420,15648,"2340,b",krozwukameKalA,kroṣṭukamekhalā,15649,"2340,b",krozwakarRRa,kroṣṭakarṇṇa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15437,15665,"2342,b",krOYcasUdana,krauñcasūdana,15666,"2342,b",krOYcavat,krauñcavat
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15440,15668,"2342,b",krOYcArAti,krauñcārāti,15669,"2342,b",krOYcAraRya,krauñcāraṇya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15443,15671,"2342,b",krOzwrAyaRya,krauṣṭrāyaṇya,15672,"2342,b",krOzwuki,krauṣṭuki
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15467,15701,"2345,a",klIba,klība,15703,"2347,a",kx,kḷ
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15544,15783,"2361,b",kzantf,kṣantṛ,15784,"2361,b",kzantavya,kṣantavya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15546,15785,"2361,b",kzapa,kṣapa,15787,"2361,b",kzap,kṣap
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15581,15824,"2367,a",kzareja,kṣareja,15825,"2367,a",kzaraRa,kṣaraṇa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15658,15904,"2372,b",kzipa,kṣipa,15906,"2373,b",kzip,kṣip
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15711,15960,"2377,a",kzIravarga,kṣīravarga,15961,"2377,b",kzIramorawa,kṣīramoraṭa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15725,15974,"2378,a",kzIraSukla,kṣīraśukla,15975,"2378,a",kzIraSukrA,kṣīraśukrā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15835,16087,"2384,a",kzudrervAru,kṣudrervāru,16088,"2384,a",kzudodumbarikA,kṣudodumbarikā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,15989,16248,"2414,a",KagaRa,khagaṇa,16249,"2414,a",Kagagati,khagagati
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16066,16331,"2461,a",KaqgiDenu,khaḍgidhenu,16332,"2461,a",KaNgin,khaṅgin
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16128,16394,"2465,b",KanI,khanī,16395,"2466,a",Kanitrima,khanitrima
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16200,16466,"2468,b",Karva,kharva,16467,"2469,a",Karbawa,kharbaṭa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16204,16470,"2469,a",KarvurA,kharvurā,16471,"2469,a",Karbuja,kharbuja
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16245,16512,"2471,b",Kasa,khasa,16513,"2471,b",KaSIra,khaśīra
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16324,16593,"2477,a",Kilya,khilya,16594,"2477,a",Kilezu,khileṣu
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16386,16665,"2481,a",KyApana,khyāpana,16666,"2481,a",Kaqgakoza,khaḍgakoṣa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16387,16666,"2481,a",Kaqgakoza,khaḍgakoṣa,16667,"2481,a",KaNgawa,khaṅgaṭa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16435,16715,"2492,b",gaNgodBeda,gaṅgodbheda,16716,"2492,b",gaNgojJa,gaṅgojjha
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16575,16861,"2511,a",gaRqakI,gaṇḍakī,16862,"2511,b",gaRqakArI,gaṇḍakārī
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16577,16863,"2511,b",gaRqakAlI,gaṇḍakālī,16864,"2511,b",kaRqakIputra,kaṇḍakīputra
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16614,16900,"2513,b",gatarasa,gatarasa,16901,"2513,b",gataBarttfkA,gatabharttṛkā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16658,16947,"2519,a",gaDya,gadhya,16948,"2519,a",gaDa,gadha
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16663,16952,"2519,b",gantrI,gantrī,16953,"2519,b",gantIraTa,gantīratha
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,16944,17239,"2560,b",garBita,garbhita,17240,"2560,b",garBANka,garbhāṅka
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17072,17374,"2569,b",gARqavya,gāṇḍavya,17375,"2569,b",gARqa,gāṇḍa
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17092,17395,"2570,b",gAtrAvaraRa,gātrāvaraṇa,17396,"2570,b",gAtrasammita,gātrasammita
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17129,17433,"2579,a",gAyatrI,gāyatrī,17434,"2584,a",gAyatrin,gāyatrin
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,1,17357,17670,"2609,a",guRasaNga,guṇasaṅga,17671,"2609,a",guRasaMKyAna,guṇasaṃkhyāna
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,1,17455,17777,"2625,a",gurviRI,gurviṇī,17778,"2625,a",gurvvAditya,gurvvāditya
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17461,17783,"2625,b",gulI,gulī,17784,"2625,b",gulaguDA,gulagudhā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17629,17956,"2679,a",gfheruha,gṛheruha,17957,"2679,a",gfhenarddin,gṛhenarddin
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17662,17991,"2682,b",gokirAwikA,gokirāṭikā,17992,"2682,b",gokirAwA,gokirāṭā
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17672,18001,"2683,a",gogozWa,gogoṣṭha,18002,"2683,a",gogfzwi,gogṛṣṭi
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17675,18004,"2683,a",goGna,goghna,18005,"2683,b",goGfta,goghṛta
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17693,18022,"2695,b",gojihvA,gojihvā,18023,"2695,b",goji,goji
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17703,18032,"2696,a",gotamAnvaya,gotamānvaya,18033,"2696,a",gotamastoma,gotamastoma
vcp,main,M-pos/Hi-pos/Hf-drop/G-degem,isolated,0,17835,18165,"2714,a",gomatallikA,gomatallikā,18166,"2714,a",gomata,gomata
