dict,parvan,verse,form,edition,L,headword_slp1
MW,12,10378,book+verse,,45623,kalakala
MW,,,bare,,45643,kalaDOta
MW,,,bare,,45670,kalahaMsa
MW,,,bare,,45706,kalatra
MW,,,bare,,45760,kalaviNka
MW,,,bare,,45763,kalaSa
MW,5,,book-only,,45768,kalaSa
MW,,,bare,,45772,kalaSI
MW,,,bare,,45777,kalaSapotaka
MW,,,bare,,45781,kalaSodara
MW,,,bare,,45795,kalaha
MW,,,bare,,45808,kalahapriya
MW,12,5349,book+verse,,45816,kalaha
MW,,,bare,,45832,kalA
MW,,,bare,,45861,kalApa
MW,,,bare,,45861.04,kalApa
MW,3,11454,book+verse,,45861.08,kalApa
MW,,,bare,,45861.12,kalApa
MW,13,,book-only,,45861.80,kalApaSas
MW,,,bare,,45862.1,kalApaka
MW,,,bare,,45863,kalApin
MW,3,11585,book+verse,,45863.05,kalApin
MW,4,1299,book+verse,,45865,kalApUrRa
MW,3,642,book+verse,,45904,kalANgala
MW,,,bare,,45916,kalAya
MW,,,bare,,45928,kali
MW,,,bare,,45929,kali
MW,12,361,book+verse,,45930,kali
MW,12,,book-only,,45930,kali
MW,13,1192,book+verse,,45932,kali
MW,,,bare,,45934,kali
MW,,,bare,,45962,kaliyuga
MW,,,bare,,45973,kaliNga
MW,,,bare,,45975,kaliNga
MW,,,bare,,45976,kaliNga
MW,,,bare,,46001,kalinda
MW,,,bare,,46002,kalinda
MW,,,bare,,46014,kalila
MW,,,bare,,46026,kaluza
MW,,,bare,,46037,kaluzIkf
MW,,,bare,,46046,kalevara
MW,,,bare,,46052,kalka
MW,,,bare,,46061,kalki
MW,,,bare,,46071,kalpa
MW,,,bare,,46072,kalpa
MW,,,bare,,46081,kalpa
MW,12,10368,book+verse,,46086,kalpa
MW,12,10368,book+verse,,46127,kalpamAtra
MW,,,bare,,46145,kalpavfkza
MW,5,135,book+verse,,46167,kalpotTAyin
MW,,,bare,,46172,kalpaka
MW,13,2784,book+verse,,46180,kalpana
MW,,,bare,,46203,kalpita
MW,,,bare,,46223,kalmaza
MW,,,bare,,46231,kalmAza
MW,,,bare,,46236,kalmAza
MW,,,bare,,46241,kalmAzI
MW,1,6360,book+verse,,46242,kalmAzI
MW,,,bare,,46250,kalmAzapAda
MW,2,347,book+verse,,46257,kalya
MW,,,bare,,46258,kalya
MW,,,bare,,46260,kalya
MW,,,bare,,46267,kalyam
MW,,,bare,,46267.1,kalye
MW,5,4616,book+verse,,46282,kalyotTAyin
MW,,,bare,,46287,kalyARa
MW,9,2625,book+verse,,46297,kalyARI
MW,,,bare,,46421,kavaca
MW,,,bare,,46438,kavacin
MW,,,bare,,46440,kavacin
MW,,,bare,,46471,kavala
MW,,,bare,,46512,kavi
MW,13,4123,book+verse,,46522,kavi
MW,13,,book-only,,46522,kavi
MW,13,,book-only,,46522,kavi
MW,1,2606,book+verse,,46524,kavi
MW,1,,book-only,,46524,kavi
MW,,,bare,,46614,kavya
MW,,,bare,,46633,kaSa
MW,,,bare,,46637,kaSA
MW,2,397,book+verse,,46669,kaSeraka
MW,3,491,book+verse,,46674,kaSerumat
MW,,,bare,,46689,kaSmala
MW,,,bare,,46690,kaSmala
MW,1,2598,book+verse,,46708,kaSyapa
MW,14,1280,book+verse,,46755,kazAya
MW,14,,book-only,,46755,kazAya
MW,,,bare,,46757,kazAya
MW,,,bare,,46765,kazAya
MW,2,675,book+verse,,46779,kazAya
MW,12,568,book+verse,,46779,kazAya
MW,,,bare,,46797,kazAyIkftalocana
MW,,,bare,,46817,kazwa
MW,,,bare,,46836,kazwam
MW,13,736,book+verse,,46874,kasAras
MW,,,bare,,46896,kasmAt
MW,,,bare,,46901,kahoqa
MW,,,bare,,46905,kahlAra
MW,13,94,book+verse,,46915,kAMsya
MW,,,bare,,46918,kAMsya
MW,13,71,book+verse,,46927,kAMsyadoha
MW,2,53,book+verse,,46928,kAMsyadohana
MW,3,186,book+verse,,46940,kAMsyopadoha
MW,3,186,book+verse,,46940,kAMsyopadoha
MW,,,bare,,46940,kAMsyopadoha
MW,13,64,book+verse,,46941,kAMsyopadohana
MW,,,bare,,46945,kAka
MW,1,2620,book+verse,,46956,kAkI
MW,12,6596,book+verse,,46996,kAkatAlIyam
MW,,,bare,,47050,kAkamadgu
MW,,,bare,,47062,kAkayava
MW,8,41,book+verse,,47080,kAkavASika
MW,,,bare,,47087.1,kAkaSaNkin
MW,12,177,book+verse,,47090,kAkasparSa
MW,,,bare,,47108,kAkARqaka
MW,8,1932,book+verse,,47180,kAkAkft
MW,3,13516,book+verse,,47211,kAkutsTa
MW,5,3490,book+verse,,47224,kAkudIka
MW,2,802,book+verse,,47256,kAkzIva
MW,,,bare,,47258,kAkzIvat
MW,1,4695,book+verse,,47264,kAkzIvatI
MW,,,bare,,47271,kANkz
MW,,,bare,,47278,kANkzita
MW,,,bare,,47281,kANkzin
MW,,,bare,,47349,kAYcana
MW,5,189,book+verse,,47386,kAYcanavarman
MW,9,,book-only,,47392,kAYcanAkza
MW,12,4,book+verse,,47396,kAYcanANgadin
MW,1,67,book+verse,,47397,kAYcanAcala
MW,,,bare,,47415,kAYcanIya
MW,1,6684,book+verse,,47417,kAYci
MW,,,bare,,47471,kARa
MW,,,bare,,47500.10,kARqa
MW,13,265,book+verse,,47500.30,kARqa
MW,,,bare,,47526,kARqapfzWa
MW,,,bare,,47612,kAtarya
MW,,,bare,,47656,kAdamba
MW,5,1708,book+verse,,47686,kAdrava
MW,,,bare,,47688,kAdraveya
MW,,,bare,,47710,kAnIna
MW,1,3802,book+verse,,47711,kAnIna
MW,3,14631,book+verse,,47725,kAnta
MW,3,14437,book+verse,,47740,kAntatva
MW,6,9,book+verse,,47766,kAntikosala
MW,,,bare,,47784,kAntAra
MW,6,23,book+verse,,47798,kAntAravAsinI
MW,2,1117,book+verse,,47801,kAntAraka
MW,12,6320,book+verse,,47818,kAMdiS
MW,3,11113,book+verse,,47818,kAMdiS
MW,5,1870,book+verse,,47819,kAMdigBUta
MW,9,134,book+verse,,47821,kAMdiSIka
MW,,,bare,,47824,kAnyakubja
MW,5,4193,book+verse,,47836,kApaTa
MW,13,1217,book+verse,,47857,kApAlin
MW,,,bare,,47871,kApila
MW,12,,book-only,,47873,kApila
MW,,,bare,,47882,kApileya
MW,6,9,book+verse,,47899,kApI
MW,,,bare,,47913,kApota
MW,14,2712,book+verse,,47925,kApoti
MW,,,bare,,47938,kAma
MW,,,bare,,47944,kAma
MW,1,2596,book+verse,,47945,kAma
MW,1,3774,book+verse,,47956,kAmA
MW,3,5047,book+verse,,47959,kAma
MW,3,11256,book+verse,,47976,kAmakAma
MW,,,bare,,47979,kAmakAra
MW,,,bare,,47981,kAmakAreRa
MW,,,bare,,47981.1,kAmakArAt
MW,,,bare,,47981.2,kAmakAratas
MW,,,bare,,47996,kAmaga
MW,,,bare,,48001,kAmagama
MW,,,bare,,48014,kAmacara
MW,9,2641,book+verse,,48015,kAmacarI
MW,,,bare,,48018,kAmacAra
MW,,,bare,,48024,kAmacArin
MW,13,2265,book+verse,,48025,kAmacArin
MW,,,bare,,48042,kAmajit
MW,,,bare,,48047.1,kAmatas
MW,3,154,book+verse,,48051,kAmada
MW,3,14631,book+verse,,48052,kAmada
MW,9,2645,book+verse,,48057,kAmadA
MW,,,bare,,48069,kAmaduGa
MW,,,bare,,48071,kAmaduh
MW,,,bare,,48072,kAmaduha
MW,,,bare,,48141,kAmarasa
MW,,,bare,,48146,kAmarUpa
MW,,,bare,,48150,kAmarUpaDara
MW,,,bare,,48156,kAmarUpin
MW,,,bare,,48164.1,kAmalubDa
MW,,,bare,,48167,kAmavat
MW,,,bare,,48176,kAmavaSya
MW,,,bare,,48184.1,kAmavihArin
MW,1,1240,book+verse,,48185,kAmavIrya
MW,,,bare,,48185,kAmavIrya
MW,,,bare,,48187,kAmavftta
MW,,,bare,,48199,kAmaSAstra
MW,,,bare,,48222,kAmAKya
MW,,,bare,,48235,kAmAtman
MW,,,bare,,48257.1,kAmArTa
MW,,,bare,,48295,kAmam
MW,3,298,book+verse,,48295.1,kAmam
MW,3,17195,book+verse,,48295.2,kAmam
MW,3,310,book+verse,,48295.3,kAmam
MW,1,3059,book+verse,,48295.6,kAmam
MW,,,bare,,48297,kAmayA
MW,,,bare,,48298,kAmayAna
MW,13,6025,book+verse,,48326,kAmika
MW,3,13860,book+verse,,48327,kAmika
MW,1,58,book+verse,,48334,kAmita
MW,,,bare,,48337,kAmin
MW,,,bare,,48379,kAmya
MW,1,4820,book+verse,,48380,kAmyA
MW,,,bare,,48384,kAmyatA
MW,3,218,book+verse,,48394,kAmyaka
MW,3,,book-only,,48394,kAmyaka
MW,,,bare,,48395,kAmyaka
MW,,,bare,,48397,kAmyA
MW,1,2157,book+verse,,48399,kAmaWaka
MW,12,4535,book+verse,,48404,kAmanda
MW,12,,book-only,,48405,kAmandaka
MW,,,bare,,48418,kAmpilya
MW,1,6995,book+verse,,48441,kAmboja
MW,,,bare,,48443,kAmboja
MW,3,1472,book+verse,,48469,kAyakleSa
MW,18,303,book+verse,,48496,kAyika
MW,12,4854,book+verse,,48502,kAyavya
MW,13,2588,book+verse,,48514,kArAvara
MW,,,bare,,48515,kAraka
MW,,,bare,,48528,kAraRa
MW,,,bare,,48534,kAraRa
MW,12,12070,book+verse,,48536,kAraRa
MW,13,38,book+verse,,48554,kAraRatva
MW,2,167,book+verse,,48572,kAraRika
MW,,,bare,,48578,kArayitf
MW,2,453,book+verse,,48583.3,kArikA
MW,,,bare,,48586,kArita
MW,,,bare,,48591,kArin
MW,,,bare,,48612,kAraRqava
MW,14,63,book+verse,,48614,kAraMDama
MW,14,,book-only,,48614,kAraMDama
MW,1,7841,book+verse,,48615,kAraMDama
MW,2,1804,book+verse,,48641,kAraskara
MW,,,bare,,48641,kAraskara
MW,13,254,book+verse,,48669,kArIzi
MW,1,1657,book+verse,,48674,kAru
MW,,,bare,,48684,kAruka
MW,,,bare,,48692,kAruRika
MW,,,bare,,48694,kAruRya
MW,2,1864,book+verse,,48703,kArUza
MW,,,bare,,48704,kArUza
MW,,,bare,,48705,kArUza
MW,1,2700,book+verse,,48707,kArUzaka
MW,13,5551,book+verse,,48726,kArkaSya
MW,1,3600,book+verse,,48750,kArtayuga
MW,,,bare,,48750,kArtayuga
MW,,,bare,,48751,kArtavIrya
MW,,,bare,,48753,kArtasvara
MW,,,bare,,48760,kArttika
MW,,,bare,,48774,kArttikI
MW,,,bare,,48778,kArttikeya
MW,,,bare,,48781,kArtsnya
MW,,,bare,,48797,kArpaRya
MW,,,bare,,48803,kArpAsa
MW,,,bare,,48812,kArpAsika
MW,,,bare,,48839,kArmuka
MW,,,bare,,48854,kArya
MW,,,bare,,48861,kArya
MW,,,bare,,48866.1,kAryakaraRa
MW,,,bare,,48883,kAryatama
MW,,,bare,,48902,kAryavat
MW,1,1789,book+verse,,48906,kAryavattA
MW,,,bare,,48913,kAryavfttAnta
MW,1,261,book+verse,,48992,kArzRa
MW,1,,book-only,,48992,kArzRa
MW,,,bare,,49004,kArzRAyasa
MW,,,bare,,49006,kArzRi
MW,,,bare,,49008,kArzRi
MW,1,4236,book+verse,,49011,kArzRya
MW,,,bare,,49019,kAla
MW,1,2520,book+verse,,49044,kAlA
MW,4,195,book+verse,,49056,kAlI
MW,,,bare,,49060,kAlI
MW,,,bare,,49066,kAlakaYja
MW,13,1172,book+verse,,49069,kAlakawaNkawa
MW,9,2571,book+verse,,49078,kAlakaRWa
MW,1,2673,book+verse,,49090,kAlakIrti
MW,3,540,book+verse,,49093,kAlakUwa
MW,1,1152,book+verse,,49094,kAlakUwa
MW,1,5008,book+verse,,49096,kAlakUwaka
MW,3,8513,book+verse,,49099,kAlakowi
MW,2,,book-only,,49101,kAlaKaYja
MW,,,bare,,49101,kAlaKaYja
MW,1,2048,book+verse,,49109,kAlaGawa
MW,3,8153,book+verse,,49115,kAlatIrTa
MW,1,2147,book+verse,,49116,kAladantaka
MW,3,15998,book+verse,,49127,kAlaparvata
MW,3,16613,book+verse,,49155,kAlamuKa
MW,2,1171,book+verse,,49156,kAlamuKa
MW,3,141,book+verse,,49184,kAlaviza
MW,,,bare,,49192,kAlaSAka
MW,3,10820,book+verse,,49196,kAlaSEla
MW,,,bare,,49213,kAlAguru
MW,4,231,book+verse,,49214,kAlANga
MW,13,1746,book+verse,,49239,kAlodaka
MW,,,bare,,49254,kAlakA
MW,2,457,book+verse,,49275,kAlikA
MW,9,2632,book+verse,,49276,kAlikA
MW,3,8534,book+verse,,49281,kAlikA
MW,2,299,book+verse,,49286,kAlakavfkzIya
MW,,,bare,,49286,kAlakavfkzIya
MW,12,,book-only,,49286,kAlakavfkzIya
MW,9,2571,book+verse,,49289,kAlakAkza
MW,,,bare,,49293,kAlakeya
MW,13,1710,book+verse,,49309,kAlikASrama
MW,,,bare,,49317,kAliya
MW,,,bare,,49345,kAlIyaka
MW,1,1555,book+verse,,49347,kAlIyaka
MW,3,,book-only,,49352,kAleya
MW,,,bare,,49359,kAla
MW,12,2950,book+verse,,49360,kAla
MW,1,4623,book+verse,,49362,kAla
MW,,,bare,,49362,kAla
MW,,,bare,,49369,kAla
MW,,,bare,,49370,kAla
MW,1,2585,book+verse,,49370,kAla
MW,,,bare,,49374,kAlena
MW,,,bare,,49376,kAlena
MW,,,bare,,49380,kAlasya
MW,1,5299,book+verse,,49381,kAlasya
MW,1,1680,book+verse,,49385,kAle
MW,,,bare,,49414,kAlacakra
MW,3,151,book+verse,,49418,kAlacakra
MW,6,353,book+verse,,49422,kAlajozaka
MW,,,bare,,49439,kAladaRqa
MW,,,bare,,49446,kAlaDarma
MW,,,bare,,49450,kAlaDarman
MW,12,10368,book+verse,,49453,kAlanATa
MW,,,bare,,49460,kAlanemi
MW,7,,book-only,,49468,kAlapakva
MW,,,bare,,49468.1,kAlapakva
MW,13,249,book+verse,,49469,kAlapaTa
MW,2,1329,book+verse,,49479,kAlapUga
MW,3,,book-only,,49497,kAlayoga
MW,13,1162,book+verse,,49498,kAlayogin
MW,,,bare,,49499,kAlarAtri
MW,,,bare,,49503,kAlarAtrI
MW,,,bare,,49509.1,kAlarUpin
MW,1,5629,book+verse,,49510,kAlavat
MW,,,bare,,49521,kAlaviBAga
MW,1,2147,book+verse,,49524,kAlavega
MW,13,2479,book+verse,,49540,kAlasAhvaya
MW,3,11495,book+verse,,49543,kAlasUtra
MW,7,633,book+verse,,49546,kAlasUrya
MW,12,,book-only,,49563,kAlAtIta
MW,13,52,book+verse,,49564,kAlAtmaka
MW,3,152,book+verse,,49569,kAlADyakza
MW,3,11500,book+verse,,49575,kAlAntaka
MW,3,,book-only,,49576,kAlAntakayama
MW,,,bare,,49578.1,kAlAntareRa
MW,,,bare,,49578.2,kAlAntarAt
MW,9,2641,book+verse,,49593,kAlehikA
MW,3,868,book+verse,,49601,kAlika
MW,2,2080,book+verse,,49603,kAlika
MW,,,bare,,49619,kAlakUwa
MW,,,bare,,49624,kAlaYjara
MW,6,370,book+verse,,49637,kAlava
MW,2,113,book+verse,,49645,kAlApa
MW,,,bare,,49662,kAliNga
MW,1,3775,book+verse,,49670,kAliNgI
MW,2,1270,book+verse,,49673,kAliNgaka
MW,,,bare,,49688,kAlindI
MW,,,bare,,49752,kAverI
MW,2,2097,book+verse,,49759,kAvya
MW,2,453,book+verse,,49762,kAvya
MW,,,bare,,49812,kAS
MW,8,2084,book+verse,,49826,kASapORqra
MW,,,bare,,49837,kASi
MW,5,,book-only,,49840,kASikanyA
MW,5,,book-only,,49843,kASinagara
MW,1,1809,book+verse,,49845,kASipa
MW,1,4083,book+verse,,49846,kASipati
MW,13,7785,book+verse,,49848,kASipurI
MW,,,bare,,49850,kASirAja
MW,1,2676,book+verse,,49851,kASirAja
MW,5,,book-only,,49856,kASirAjan
MW,3,6027,book+verse,,49862,kASISvara
MW,,,bare,,49877,kASin
MW,13,4150,book+verse,,49878,kASin
MW,4,2351,book+verse,,49893,kASIrAja
MW,1,3785,book+verse,,49902,kASeyI
MW,,,bare,,49903,kASya
MW,,,bare,,49905,kASyA
MW,,,bare,,49922,kASmarI
MW,,,bare,,49923,kASmarya
MW,4,254,book+verse,,49925,kASmIra
MW,,,bare,,49927,kASmIra
MW,,,bare,,49947,kASmIraka
MW,3,1991,book+verse,,49948,kASmIraka
MW,,,bare,,49954,kASyapa
MW,8,3164,book+verse,,49961,kASyapI
MW,6,,book-only,,49963,kASyapadvIpa
MW,13,3330,book+verse,,49964,kASyapanandana
MW,13,7094,book+verse,,49978,kASyapeya
MW,1,1247,book+verse,,49979,kASyapeya
MW,,,bare,,49985,kAzAya
MW,,,bare,,49987,kAzAya
MW,12,11898,book+verse,,49989,kAzAyaDAraRa
MW,,,bare,,49992,kAzAyavAsas
MW,2,415,book+verse,,50000,kAzWa
MW,,,bare,,50041,kAzWamaya
MW,,,bare,,50077,kAzWA
MW,1,1292,book+verse,,50079,kAzWA
MW,13,1179,book+verse,,50157,kAhali
MW,,,bare,,50202,kiNkiRI
MW,,,bare,,50208,kiNkiRIjAlamAlin
MW,4,1336,book+verse,,50209,kiNkiRIsAyaka
MW,13,1709,book+verse,,50211,kiNkiRIkASrama
MW,,,bare,,50212,kiNkiRIkin
MW,,,bare,,50234,kiYjalka
MW,,,bare,,50259,kiRa
MW,4,53,book+verse,,50262,kiRakfta
MW,,,bare,,50263,kiRajAta
MW,4,633,book+verse,,50264,kiRavat
MW,4,,book-only,,50264,kiRavat
MW,2,1832,book+verse,,50280,kitava
MW,,,bare,,50295.20,kim
MW,1,6132,book+verse,,50295.40,kim
MW,,,bare,,50295.44,kim
MW,,,bare,,50295.52,kim
MW,,,bare,,50295.56,kim
MW,,,bare,,50295.92,kim
MW,1,1327,book+verse,,50300,kiMrUpa
MW,,,bare,,50308,kiMvarRa
MW,12,,book-only,,50310,kiMvidya
MW,,,bare,,50321,kiMSIla
MW,,,bare,,50322,kiMSuka
MW,12,,book-only,,50333,kiMsamAcAra
MW,,,bare,,50339,kiMkara
MW,,,bare,,50341,kiMkara
MW,4,634,book+verse,,50346,kiMkarI
MW,3,303,book+verse,,50348,kiMkarapARi
MW,12,11901,book+verse,,50366,kiMcanya
MW,9,34,book+verse,,50369,kiMcicCeza
MW,9,,book-only,,50369,kiMcicCeza
MW,3,6049,book+verse,,50382,kiMjapya
MW,3,6069,book+verse,,50391,kiMdatta
MW,1,4585,book+verse,,50392,kiMdama
MW,3,6049,book+verse,,50394,kiMdAna
MW,,,bare,,50400,kiMnara
MW,,,bare,,50419.1,kimadyaka
MW,,,bare,,50423,kimarTa
MW,,,bare,,50424,kimarTam
MW,12,,book-only,,50434,kimicCaka
MW,,,bare,,50434,kimicCaka
MW,,,bare,,50439,kimparAkrama
MW,2,373,book+verse,,50446,kimpunA
MW,,,bare,,50446,kimpunA
MW,2,410,book+verse,,50447.5,kimpuruzeSa
MW,14,766,book+verse,,50471,kiyat
MW,,,bare,,50495,kiraRa
MW,,,bare,,50511,kirat
MW,,,bare,,50512,kirat
MW,,,bare,,50521,kirAta
MW,3,1538,book+verse,,50539,kirAtArjunIya
MW,3,,book-only,,50539,kirAtArjunIya
MW,,,bare,,50550,kirIwa
MW,14,2436,book+verse,,50557,kirIwaBft
MW,,,bare,,50559,kirIwamAlin
MW,,,bare,,50560,kirIwin
MW,1,1525,book+verse,,50561,kirIwin
MW,,,bare,,50561,kirIwin
MW,,,bare,,50562,kirIwin
MW,1,,book-only,,50563,kirIwin
MW,9,2573,book+verse,,50564,kirIwin
MW,3,368,book+verse,,50572,kirmIra
MW,12,10365,book+verse,,50590,kilakila
MW,,,bare,,50592,kilakilA
MW,1,882,book+verse,,50629,kilbiza
MW,,,bare,,50632,kilbizin
MW,1,1703,book+verse,,50632,kilbizin
MW,,,bare,,50654,kizkinDA
MW,,,bare,,50665,kizku
MW,,,bare,,50697,kIcaka
MW,1,328,book+verse,,50698,kIcaka
MW,,,bare,,50698,kIcaka
MW,,,bare,,50701,kIcaka
MW,2,1847,book+verse,,50717,kIwaja
MW,1,2696,book+verse,,50736,kIwaka
MW,13,4086,book+verse,,50742,kIdfgrUpa
MW,,,bare,,50745,kIdfS
MW,,,bare,,50747,kIdfSa
MW,,,bare,,50752,kInASa
MW,,,bare,,50784,kIryamARa
MW,,,bare,,50789,kIrtana
MW,,,bare,,50792,kIrtanIya
MW,,,bare,,50797,kIrti
MW,13,4356,book+verse,,50810,kIrtimat
MW,,,bare,,50842,kIla
MW,3,15341,book+verse,,50886,kIlAlaja
MW,3,13241,book+verse,,50888,kIlAlapa
MW,14,1070,book+verse,,50942,kucara
MW,6,334,book+verse,,50948,kucIrA
MW,5,1132,book+verse,,50951,kucela
MW,5,2698,book+verse,,50964,kujIvikA
MW,12,5355,book+verse,,50968,kutantrI
MW,12,,book-only,,50968,kutantrI
MW,13,6040,book+verse,,50972,kutapa
MW,3,10571,book+verse,,51016,kuDarman
MW,5,4502,book+verse,,51029,kunadikA
MW,1,2534,book+verse,,51055,kupawa
MW,1,2664,book+verse,,51064,kupaTa
MW,12,227,book+verse,,51075,kupAtraka
MW,,,bare,,51082,kupuruza
MW,5,5493,book+verse,,51083,kupuruza
MW,1,2239,book+verse,,51155,kuliNga
MW,3,10571,book+verse,,51173,kuvartman
MW,5,1362,book+verse,,51214,kusaMgata
MW,12,5226,book+verse,,51216,kusambanDa
MW,13,93,book+verse,,51258,kupapa
MW,13,7679,book+verse,,51292,kukura
MW,,,bare,,51294,kukura
MW,,,bare,,51315,kukkuwa
MW,9,2633,book+verse,,51358,kukkuwikA
MW,13,2835,book+verse,,51364,kukkuBa
MW,2,113,book+verse,,51368,kukkura
MW,2,1872,book+verse,,51371,kukkura
MW,,,bare,,51371,kukkura
MW,3,10694,book+verse,,51382,kukzi
MW,,,bare,,51384,kukzi
MW,1,2692,book+verse,,51389,kukzi
MW,,,bare,,51465,kuYcita
MW,,,bare,,51472,kuYja
MW,3,6078,book+verse,,51473,kuYja
MW,,,bare,,51484,kuYjara
MW,,,bare,,51484,kuYjara
MW,,,bare,,51485,kuYjara
MW,1,1560,book+verse,,51490,kuYjara
MW,3,15597,book+verse,,51491,kuYjara
MW,12,4282,book+verse,,51501,kuYjaratva
MW,9,2578,book+verse,,51512,kuYjala
MW,,,bare,,51525,kuwaja
MW,3,13454,book+verse,,51549,kuwika
MW,,,bare,,51556,kuwila
MW,,,bare,,51589,kuwI
MW,2,1847,book+verse,,51595,kuwIkfta
MW,13,6478,book+verse,,51598,kuwIcaka
MW,2,415,book+verse,,51605,kuwImuKa
MW,13,4401,book+verse,,51662,kuwumbika
MW,,,bare,,51668,kuwumbinI
MW,6,356,book+verse,,51683,kuwwAparAnta
MW,,,bare,,51704,kuwwima
MW,1,1560,book+verse,,51718,kuWara
MW,1,2156,book+verse,,51725,kuWAra
MW,,,bare,,51749,kuqava
MW,13,6471,book+verse,,51757,kuqI
MW,4,393,book+verse,,51761,kuqmala
MW,,,bare,,51771,kuqya
MW,,,bare,,51794,kuRapa
MW,3,1270,book+verse,,51808,kuRi
MW,9,2981,book+verse,,51814,kuRi
MW,1,1178,book+verse,,51825,kuRWa
MW,6,370,book+verse,,51835,kuRWaka
MW,,,bare,,51843,kuRqa
MW,,,bare,,51845,kuRqa
MW,12,10358,book+verse,,51848,kuRqa
MW,1,4828,book+verse,,51849,kuRqa
MW,1,4550,book+verse,,51850,kuRqa
MW,3,13366,book+verse,,51869,kuRqagolaka
MW,1,2740,book+verse,,51870,kuRqaja
MW,1,2048,book+verse,,51871,kuRqajaWara
MW,,,bare,,51871,kuRqajaWara
MW,2,361,book+verse,,51872,kuRqaDAra
MW,1,4546,book+verse,,51873,kuRqaDAra
MW,1,,book-only,,51880,kuRqaBedin
MW,1,4549,book+verse,,51888,kuRqaSAyin
MW,13,,book-only,,51893,kuRqASin
MW,1,4553,book+verse,,51896,kuRqASin
MW,3,8321,book+verse,,51899,kuRqoda
MW,1,1561,book+verse,,51901,kuRqodara
MW,1,,book-only,,51902,kuRqodara
MW,1,,book-only,,51903,kuRqodara
MW,1,6983,book+verse,,51911,kuRqaka
MW,1,3747,book+verse,,51916,kuRqika
MW,,,bare,,51918,kuRqin
MW,2,2061,book+verse,,51919,kuRqin
MW,2,2061,book+verse,,51922,kuRqinI
MW,1,3747,book+verse,,51925,kuRqina
MW,1,2154,book+verse,,51937,kuRqala
MW,6,,book-only,,51938,kuRqala
MW,6,9,book+verse,,51947,kuRqalI
MW,,,bare,,51956,kuRqalin
MW,6,2083,book+verse,,51976,kuRqIviza
MW,,,bare,,51983.40,kutas
MW,1,6205,book+verse,,51989,kutomUla
MW,,,bare,,52015.4,kutra
MW,2,2298,book+verse,,52017,kuts
MW,2,,book-only,,52017,kuts
MW,,,bare,,52021,kutsA
MW,,,bare,,52023,kutsita
MW,,,bare,,52043,kuTa
MW,,,bare,,52109,kuntala
MW,2,1270,book+verse,,52110,kuntala
MW,,,bare,,52118,kunti
MW,,,bare,,52128,kuntiBoja
MW,1,,book-only,,52130,kuntirAjan
MW,,,bare,,52130,kuntirAjan
MW,,,bare,,52133,kuntI
MW,3,17067,book+verse,,52140,kuntIBoja
MW,1,8665,book+verse,,52141,kuntImAtf
MW,,,bare,,52149,kunda
MW,13,7036,book+verse,,52155,kunda
MW,13,7036,book+verse,,52169,kundara
MW,,,bare,,52181,kup
MW,,,bare,,52181,kup
MW,15,821,book+verse,,52190,kupya
MW,,,bare,,52215.1,kubera
MW,3,10894,book+verse,,52219,kuberanalinI
MW,,,bare,,52235,kubja
MW,3,8018,book+verse,,52249,kubjAmraka
MW,,,bare,,52279,kumAra
MW,2,1075,book+verse,,52290,kumAra
MW,2,,book-only,,52290,kumAra
MW,1,3796,book+verse,,52294,kumArI
MW,,,bare,,52309,kumArI
MW,3,8127,book+verse,,52329,kumAraDArA
MW,2,1148,book+verse,,52349,kumArasU
MW,,,bare,,52360,kumAraka
MW,1,2154,book+verse,,52363,kumAraka
MW,,,bare,,52365,kumArikA
MW,4,309,book+verse,,52399,kumArIpura
MW,,,bare,,52416,kumuda
MW,9,2558,book+verse,,52417,kumuda
MW,,,bare,,52422,kumuda
MW,1,1560,book+verse,,52450,kumudAkza
MW,6,425,book+verse,,52455,kumudottara
MW,,,bare,,52483,kumBa
MW,1,2527,book+verse,,52490,kumBa
MW,3,,book-only,,52512,kumBakarRa
MW,12,10350,book+verse,,52516,kumBakarRa
MW,,,bare,,52519,kumBakAra
MW,12,,book-only,,52538,kumBaDAnya
MW,,,bare,,52551,kumBayoni
MW,3,1785,book+verse,,52555,kumBayoni
MW,13,7372,book+verse,,52557,kumBaretas
MW,3,14139,book+verse,,52558,kumBaretas
MW,9,2577,book+verse,,52560,kumBavaktra
MW,9,2571,book+verse,,52572,kumBARqaka
MW,13,5499,book+verse,,52578,kumBolUka
MW,12,4280,book+verse,,52581,kumBaka
MW,9,2577,book+verse,,52584,kumBaka
MW,9,2633,book+verse,,52591,kumBikA
MW,1,6469,book+verse,,52617,kumBInasI
MW,13,2238,book+verse,,52619,kumBInasi
MW,,,bare,,52622,kumBIpAka
MW,13,5457,book+verse,,52633,kumBIra
MW,13,1699,book+verse,,52651,kuraNga
MW,,,bare,,52683,kurabaka
MW,,,bare,,52687,kurara
MW,,,bare,,52691,kurarI
MW,1,4346,book+verse,,52708,kuru
MW,,,bare,,52708,kuru
MW,1,3738,book+verse,,52711,kuru
MW,,,bare,,52727,kurujANgala
MW,,,bare,,52728,kurujANgala
MW,3,7036,book+verse,,52729,kurutIrTa
MW,,,bare,,52732,kurupaYcAla
MW,1,2234,book+verse,,52735,kurupARqava
MW,16,7,book+verse,,52742,kururAja
MW,6,364,book+verse,,52747,kuruvarRaka
MW,,,bare,,52814,kula
MW,,,bare,,52815,kula
