parvan,adhyaya,verse,continuous_sloka,adhyaya_offset,adhyaya_n_anchors
7,130,23,5335,10,8
7,130,24,5336,10,8
7,130,25,5337,10,8
7,130,26,5338,10,8
7,130,27,5339,10,8
7,130,28,5340,10,8
7,130,29,5341,10,8
7,130,30,5342,10,8
7,130,31,5343,10,8
7,130,32,5344,10,8
7,130,33,5345,10,8
7,130,34,5346,10,8
7,130,35,5347,10,8
7,130,36,5348,10,8
7,130,37,5349,10,8
7,130,38,5350,10,8
7,130,39,5351,10,8
7,130,40,5352,10,8
7,130,41,5353,10,8
7,130,42,5354,10,8
7,130,43,5355,10,8
7,130,44,5356,10,8
7,131,1,5355,8,4
7,131,2,5356,8,4
7,131,3,5357,8,4
7,131,4,5358,8,4
7,131,5,5359,8,4
7,131,6,5360,8,4
7,131,7,5361,8,4
7,131,8,5362,8,4
7,131,9,5363,8,4
7,131,10,5364,8,4
7,131,11,5365,8,4
7,131,12,5366,8,4
7,131,13,5367,8,4
7,131,14,5368,8,4
7,131,15,5369,8,4
7,131,16,5370,8,4
7,131,17,5371,8,4
7,131,18,5372,8,4
7,131,19,5373,8,4
7,131,20,5374,8,4
7,131,21,5375,8,4
7,131,22,5376,8,4
7,131,23,5377,8,4
7,131,24,5378,8,4
7,131,25,5379,8,4
7,131,26,5380,8,4
7,131,27,5381,8,4
7,131,28,5382,8,4
7,131,29,5383,8,4
7,131,30,5384,8,4
7,131,31,5385,8,4
7,131,32,5386,8,4
7,131,33,5387,8,4
7,131,34,5388,8,4
7,131,35,5389,8,4
7,131,36,5390,8,4
7,131,37,5391,8,4
7,131,38,5392,8,4
7,131,39,5393,8,4
7,131,40,5394,8,4
7,131,41,5395,8,4
7,131,42,5396,8,4
7,131,43,5397,8,4
7,131,44,5398,8,4
7,131,45,5399,8,4
7,131,46,5400,8,4
7,131,47,5401,8,4
7,131,48,5402,8,4
7,131,49,5403,8,4
7,131,50,5404,8,4
7,131,51,5405,8,4
7,131,52,5406,8,4
7,131,53,5407,8,4
7,131,54,5408,8,4
7,131,55,5409,8,4
7,131,56,5410,8,4
7,131,57,5411,8,4
7,131,58,5412,8,4
7,132,1,5406,1,2
7,132,2,5407,1,2
7,132,3,5408,1,2
7,132,4,5409,1,2
7,132,5,5410,1,2
7,132,6,5411,1,2
7,132,7,5412,1,2
7,132,8,5413,1,2
7,132,9,5414,1,2
7,132,10,5415,1,2
7,132,11,5416,1,2
7,132,12,5417,1,2
7,132,13,5418,1,2
7,132,14,5419,1,2
7,132,15,5420,1,2
7,132,16,5421,1,2
7,132,17,5422,1,2
7,132,18,5423,1,2
7,132,19,5424,1,2
7,132,20,5425,1,2
7,132,21,5426,1,2
7,132,22,5427,1,2
7,132,23,5428,1,2
7,132,24,5429,1,2
7,132,25,5430,1,2
7,132,26,5431,1,2
7,132,27,5432,1,2
7,132,28,5433,1,2
7,132,29,5434,1,2
7,132,30,5435,1,2
7,132,31,5436,1,2
7,132,32,5437,1,2
7,132,33,5438,1,2
7,132,34,5439,1,2
7,132,35,5440,1,2
7,132,36,5441,1,2
7,132,37,5442,1,2
7,132,38,5443,1,2
7,132,39,5444,1,2
7,132,40,5445,1,2
7,132,41,5446,1,2
7,132,42,5447,1,2
7,132,43,5448,1,2
7,133,1,5455,7,1
7,133,2,5456,7,1
7,133,3,5457,7,1
7,133,4,5458,7,1
7,133,5,5459,7,1
7,133,6,5460,7,1
7,133,7,5461,7,1
7,133,8,5462,7,1
7,133,9,5463,7,1
7,133,10,5464,7,1
7,133,11,5465,7,1
7,133,12,5466,7,1
7,133,13,5467,7,1
7,133,14,5468,7,1
7,133,15,5469,7,1
7,133,16,5470,7,1
7,133,17,5471,7,1
7,133,18,5472,7,1
7,133,19,5473,7,1
7,133,20,5474,7,1
7,133,21,5475,7,1
7,133,22,5476,7,1
7,133,23,5477,7,1
7,133,24,5478,7,1
7,133,25,5479,7,1
7,133,26,5480,7,1
7,133,27,5481,7,1
7,133,28,5482,7,1
7,133,29,5483,7,1
7,133,30,5484,7,1
7,133,31,5485,7,1
7,133,32,5486,7,1
7,133,33,5487,7,1
7,133,34,5488,7,1
7,133,35,5489,7,1
7,133,36,5490,7,1
7,133,37,5491,7,1
7,133,38,5492,7,1
7,133,39,5493,7,1
7,133,40,5494,7,1
7,133,41,5495,7,1
7,133,42,5496,7,1
7,133,43,5497,7,1
7,133,44,5498,7,1
7,133,45,5499,7,1
7,134,1,5500,7,1
7,134,2,5501,7,1
7,134,3,5502,7,1
7,134,4,5503,7,1
7,134,5,5504,7,1
7,134,6,5505,7,1
7,134,7,5506,7,1
7,134,8,5507,7,1
7,134,9,5508,7,1
7,134,10,5509,7,1
7,134,11,5510,7,1
7,134,12,5511,7,1
7,134,13,5512,7,1
7,134,14,5513,7,1
7,134,15,5514,7,1
7,134,16,5515,7,1
7,134,17,5516,7,1
7,134,18,5517,7,1
7,134,19,5518,7,1
7,134,20,5519,7,1
7,134,21,5520,7,1
7,134,22,5521,7,1
7,134,23,5522,7,1
7,134,24,5523,7,1
7,134,25,5524,7,1
7,134,26,5525,7,1
7,134,27,5526,7,1
7,134,28,5527,7,1
7,134,29,5528,7,1
7,134,30,5529,7,1
7,134,31,5530,7,1
7,134,32,5531,7,1
7,134,33,5532,7,1
7,134,34,5533,7,1
7,134,35,5534,7,1
7,135,1,5535,7,3
7,135,2,5536,7,3
7,135,3,5537,7,3
7,135,4,5538,7,3
7,135,5,5539,7,3
7,135,6,5540,7,3
7,135,7,5541,7,3
7,135,8,5542,7,3
7,135,9,5543,7,3
7,135,10,5544,7,3
7,135,11,5545,7,3
7,135,12,5546,7,3
7,135,13,5547,7,3
7,135,14,5548,7,3
7,135,15,5549,7,3
7,135,16,5550,7,3
7,135,17,5551,7,3
7,135,18,5552,7,3
7,135,19,5553,7,3
7,135,20,5554,7,3
7,135,21,5555,7,3
7,135,22,5556,7,3
7,135,23,5557,7,3
7,135,24,5558,7,3
7,135,25,5559,7,3
7,135,26,5560,7,3
7,135,27,5561,7,3
7,135,28,5562,7,3
7,135,29,5563,7,3
7,135,30,5564,7,3
7,135,31,5565,7,3
7,135,32,5566,7,3
7,135,33,5567,7,3
7,135,34,5568,7,3
7,135,35,5569,7,3
7,135,36,5570,7,3
7,135,37,5571,7,3
7,135,38,5572,7,3
7,135,39,5573,7,3
7,135,40,5574,7,3
7,136,1,5569,1,1
7,136,2,5570,1,1
7,136,3,5571,1,1
7,136,4,5572,1,1
7,136,5,5573,1,1
7,136,6,5574,1,1
7,136,7,5575,1,1
7,136,8,5576,1,1
7,136,9,5577,1,1
7,136,10,5578,1,1
7,136,11,5579,1,1
7,136,12,5580,1,1
7,136,13,5581,1,1
7,136,14,5582,1,1
7,136,15,5583,1,1
7,136,16,5584,1,1
7,136,17,5585,1,1
7,136,18,5586,1,1
7,136,19,5587,1,1
7,136,20,5588,1,1
7,136,21,5589,1,1
7,136,22,5590,1,1
7,136,23,5591,1,1
7,136,24,5592,1,1
7,136,25,5593,1,1
7,136,26,5594,1,1
7,136,27,5595,1,1
7,136,28,5596,1,1
7,136,29,5597,1,1
7,136,30,5598,1,1
7,136,31,5599,1,1
7,136,32,5600,1,1
7,136,33,5601,1,1
7,136,34,5602,1,1
7,136,35,5603,1,1
7,136,36,5604,1,1
7,136,37,5605,1,1
7,136,38,5606,1,1
7,136,39,5607,1,1
7,136,40,5608,1,1
7,137,1,5609,1,4
7,137,2,5610,1,4
7,137,3,5611,1,4
7,137,4,5612,1,4
7,137,5,5613,1,4
7,137,6,5614,1,4
7,137,7,5615,1,4
7,137,8,5616,1,4
7,137,9,5617,1,4
7,137,10,5618,1,4
7,137,11,5619,1,4
7,137,12,5620,1,4
7,137,13,5621,1,4
7,137,14,5622,1,4
7,137,15,5623,1,4
7,137,16,5624,1,4
7,137,17,5625,1,4
7,137,18,5626,1,4
7,137,19,5627,1,4
7,137,20,5628,1,4
7,137,21,5629,1,4
7,137,22,5630,1,4
7,137,23,5631,1,4
7,137,24,5632,1,4
7,137,25,5633,1,4
7,137,26,5634,1,4
7,137,27,5635,1,4
7,137,28,5636,1,4
7,137,29,5637,1,4
7,137,30,5638,1,4
7,137,31,5639,1,4
7,137,32,5640,1,4
7,137,33,5641,1,4
7,137,34,5642,1,4
7,137,35,5643,1,4
7,137,36,5644,1,4
7,137,37,5645,1,4
7,137,38,5646,1,4
7,137,39,5647,1,4
7,137,40,5648,1,4
7,137,41,5649,1,4
7,137,42,5650,1,4
7,137,43,5651,1,4
7,137,44,5652,1,4
7,137,45,5653,1,4
7,137,46,5654,1,4
7,137,47,5655,1,4
7,137,48,5656,1,4
7,137,49,5657,1,4
7,137,50,5658,1,4
7,137,51,5659,1,4
7,137,52,5660,1,4
7,137,53,5661,1,4
7,138,1,5662,1,2
7,138,2,5663,1,2
7,138,3,5664,1,2
7,138,4,5665,1,2
7,138,5,5666,1,2
7,138,6,5667,1,2
7,138,7,5668,1,2
7,138,8,5669,1,2
7,138,9,5670,1,2
7,138,10,5671,1,2
7,138,11,5672,1,2
7,138,12,5673,1,2
7,138,13,5674,1,2
7,138,14,5675,1,2
7,138,15,5676,1,2
7,138,16,5677,1,2
7,138,17,5678,1,2
7,138,18,5679,1,2
7,138,19,5680,1,2
7,138,20,5681,1,2
7,138,21,5682,1,2
7,138,22,5683,1,2
7,138,23,5684,1,2
7,138,24,5685,1,2
7,138,25,5686,1,2
7,138,26,5687,1,2
7,138,27,5688,1,2
7,138,28,5689,1,2
7,139,1,5692,3,3
7,139,2,5693,3,3
7,139,3,5694,3,3
7,139,4,5695,3,3
7,139,5,5696,3,3
7,139,6,5697,3,3
7,139,7,5698,3,3
7,139,8,5699,3,3
7,139,9,5700,3,3
7,139,10,5701,3,3
7,139,11,5702,3,3
7,139,12,5703,3,3
7,139,13,5704,3,3
7,139,14,5705,3,3
7,139,15,5706,3,3
7,139,16,5707,3,3
7,139,17,5708,3,3
7,139,18,5709,3,3
7,139,19,5710,3,3
7,139,20,5711,3,3
7,139,21,5712,3,3
7,139,22,5713,3,3
7,139,23,5714,3,3
7,139,24,5715,3,3
7,139,25,5716,3,3
7,139,26,5717,3,3
7,139,27,5718,3,3
7,139,28,5719,3,3
7,139,29,5720,3,3
7,139,30,5721,3,3
7,139,31,5722,3,3
7,139,32,5723,3,3
7,139,33,5724,3,3
7,139,34,5725,3,3
7,139,35,5726,3,3
7,139,36,5727,3,3
7,139,37,5728,3,3
7,139,38,5729,3,3
7,139,39,5730,3,3
7,139,40,5731,3,3
7,139,41,5732,3,3
7,139,42,5733,3,3
7,139,43,5734,3,3
7,139,44,5735,3,3
7,139,45,5736,3,3
7,139,46,5737,3,3
7,139,47,5738,3,3
7,139,48,5739,3,3
7,139,49,5740,3,3
7,139,50,5741,3,3
7,139,51,5742,3,3
7,139,52,5743,3,3
7,139,53,5744,3,3
7,139,54,5745,3,3
7,139,55,5746,3,3
7,139,56,5747,3,3
7,139,57,5748,3,3
7,139,58,5749,3,3
7,139,59,5750,3,3
7,139,60,5751,3,3
7,139,61,5752,3,3
7,139,62,5753,3,3
7,139,63,5754,3,3
7,139,64,5755,3,3
7,139,65,5756,3,3
7,139,66,5757,3,3
7,139,67,5758,3,3
7,139,68,5759,3,3
7,139,69,5760,3,3
7,139,70,5761,3,3
7,139,71,5762,3,3
7,139,72,5763,3,3
7,139,73,5764,3,3
7,139,74,5765,3,3
7,139,75,5766,3,3
7,139,76,5767,3,3
7,139,77,5768,3,3
7,139,78,5769,3,3
7,139,79,5770,3,3
7,139,80,5771,3,3
7,139,81,5772,3,3
7,139,82,5773,3,3
7,139,83,5774,3,3
7,139,84,5775,3,3
7,139,85,5776,3,3
7,139,86,5777,3,3
7,139,87,5778,3,3
7,139,88,5779,3,3
7,139,89,5780,3,3
7,139,90,5781,3,3
7,139,91,5782,3,3
7,139,92,5783,3,3
7,139,93,5784,3,3
7,139,94,5785,3,3
7,139,95,5786,3,3
7,139,96,5787,3,3
7,139,97,5788,3,3
7,139,98,5789,3,3
7,139,99,5790,3,3
7,139,100,5791,3,3
7,139,101,5792,3,3
7,139,102,5793,3,3
7,139,103,5794,3,3
7,139,104,5795,3,3
7,139,105,5796,3,3
7,139,106,5797,3,3
7,139,107,5798,3,3
7,139,108,5799,3,3
7,139,109,5800,3,3
7,139,110,5801,3,3
7,139,111,5802,3,3
7,139,112,5803,3,3
7,139,113,5804,3,3
7,139,114,5805,3,3
7,139,115,5806,3,3
7,139,116,5807,3,3
7,139,117,5808,3,3
7,139,118,5809,3,3
7,139,119,5810,3,3
7,139,120,5811,3,3
7,139,121,5812,3,3
7,139,122,5813,3,3
7,139,123,5814,3,3
7,139,124,5815,3,3
7,139,125,5816,3,3
7,140,1,5815,1,1
7,140,2,5816,1,1
7,140,3,5817,1,1
7,140,4,5818,1,1
7,140,5,5819,1,1
7,140,6,5820,1,1
7,140,7,5821,1,1
7,140,8,5822,1,1
7,140,9,5823,1,1
7,140,10,5824,1,1
7,140,11,5825,1,1
7,140,12,5826,1,1
7,140,13,5827,1,1
7,140,14,5828,1,1
7,140,15,5829,1,1
7,140,16,5830,1,1
7,140,17,5831,1,1
7,140,18,5832,1,1
7,140,19,5833,1,1
7,140,20,5834,1,1
7,140,21,5835,1,1
7,140,22,5836,1,1
7,140,23,5837,1,1
7,140,24,5838,1,1
7,140,25,5839,1,1
7,141,1,5842,3,4
7,141,2,5843,3,4
7,141,3,5844,3,4
7,141,4,5845,3,4
7,141,5,5846,3,4
7,141,6,5847,3,4
7,141,7,5848,3,4
7,141,8,5849,3,4
7,141,9,5850,3,4
7,141,10,5851,3,4
7,141,11,5852,3,4
7,141,12,5853,3,4
7,141,13,5854,3,4
7,141,14,5855,3,4
7,141,15,5856,3,4
7,141,16,5857,3,4
7,141,17,5858,3,4
7,141,18,5859,3,4
7,141,19,5860,3,4
7,141,20,5861,3,4
7,141,21,5862,3,4
7,141,22,5863,3,4
7,141,23,5864,3,4
7,141,24,5865,3,4
7,141,25,5866,3,4
7,141,26,5867,3,4
7,141,27,5868,3,4
7,141,28,5869,3,4
7,141,29,5870,3,4
7,141,30,5871,3,4
7,141,31,5872,3,4
7,141,32,5873,3,4
7,141,33,5874,3,4
7,141,34,5875,3,4
7,141,35,5876,3,4
7,141,36,5877,3,4
7,141,37,5878,3,4
7,142,1,5877,1,2
7,142,2,5878,1,2
7,142,3,5879,1,2
7,142,4,5880,1,2
7,142,5,5881,1,2
7,142,6,5882,1,2
7,142,7,5883,1,2
7,142,8,5884,1,2
7,142,9,5885,1,2
7,142,10,5886,1,2
7,142,11,5887,1,2
7,142,12,5888,1,2
7,142,13,5889,1,2
7,142,14,5890,1,2
7,142,15,5891,1,2
7,142,16,5892,1,2
7,142,17,5893,1,2
7,142,18,5894,1,2
7,142,19,5895,1,2
7,142,20,5896,1,2
7,142,21,5897,1,2
7,142,22,5898,1,2
7,142,23,5899,1,2
7,142,24,5900,1,2
7,142,25,5901,1,2
7,142,26,5902,1,2
7,142,27,5903,1,2
7,142,28,5904,1,2
7,142,29,5905,1,2
7,142,30,5906,1,2
7,142,31,5907,1,2
7,142,32,5908,1,2
7,142,33,5909,1,2
7,142,34,5910,1,2
7,142,35,5911,1,2
7,142,36,5912,1,2
7,142,37,5913,1,2
7,142,38,5914,1,2
7,142,39,5915,1,2
7,142,40,5916,1,2
7,142,41,5917,1,2
7,142,42,5918,1,2
7,142,43,5919,1,2
7,142,44,5920,1,2
7,142,45,5921,1,2
7,142,46,5922,1,2
7,142,47,5923,1,2
7,142,48,5924,1,2
7,142,49,5925,1,2
7,142,50,5926,1,2
7,142,51,5927,1,2
7,142,52,5928,1,2
7,142,53,5929,1,2
7,142,54,5930,1,2
7,142,55,5931,1,2
7,142,56,5932,1,2
7,142,57,5933,1,2
7,142,58,5934,1,2
7,142,59,5935,1,2
7,142,60,5936,1,2
7,142,61,5937,1,2
7,142,62,5938,1,2
7,142,63,5939,1,2
7,142,64,5940,1,2
7,142,65,5941,1,2
7,142,66,5942,1,2
7,142,67,5943,1,2
7,142,68,5944,1,2
7,142,69,5945,1,2
7,142,70,5946,1,2
7,142,71,5947,1,2
7,142,72,5948,1,2
7,143,1,5953,5,3
7,143,2,5954,5,3
7,143,3,5955,5,3
7,143,4,5956,5,3
7,143,5,5957,5,3
7,143,6,5958,5,3
7,143,7,5959,5,3
7,143,8,5960,5,3
7,143,9,5961,5,3
7,143,10,5962,5,3
7,143,11,5963,5,3
7,143,12,5964,5,3
7,143,13,5965,5,3
7,143,14,5966,5,3
7,143,15,5967,5,3
7,143,16,5968,5,3
7,143,17,5969,5,3
7,143,18,5970,5,3
7,143,19,5971,5,3
7,143,20,5972,5,3
7,143,21,5973,5,3
7,143,22,5974,5,3
7,143,23,5975,5,3
7,143,24,5976,5,3
7,143,25,5977,5,3
7,143,26,5978,5,3
7,143,27,5979,5,3
7,143,28,5980,5,3
7,143,29,5981,5,3
7,143,30,5982,5,3
7,143,31,5983,5,3
7,143,32,5984,5,3
7,143,33,5985,5,3
7,143,34,5986,5,3
7,143,35,5987,5,3
7,143,36,5988,5,3
7,143,37,5989,5,3
7,143,38,5990,5,3
7,143,39,5991,5,3
7,143,40,5992,5,3
7,143,41,5993,5,3
7,143,42,5994,5,3
7,143,43,5995,5,3
7,143,44,5996,5,3
7,143,45,5997,5,3
7,143,46,5998,5,3
7,143,47,5999,5,3
7,143,48,6000,5,3
7,143,49,6001,5,3
7,143,50,6002,5,3
7,143,51,6003,5,3
7,143,52,6004,5,3
7,143,53,6005,5,3
7,143,54,6006,5,3
7,143,55,6007,5,3
7,143,56,6008,5,3
7,143,57,6009,5,3
7,143,58,6010,5,3
7,143,59,6011,5,3
7,143,60,6012,5,3
7,143,61,6013,5,3
7,143,62,6014,5,3
7,143,63,6015,5,3
7,143,64,6016,5,3
7,143,65,6017,5,3
7,143,66,6018,5,3
7,143,67,6019,5,3
7,143,68,6020,5,3
7,143,69,6021,5,3
7,143,70,6022,5,3
7,143,71,6023,5,3
7,143,72,6024,5,3
7,144,1,6025,5,9
7,144,2,6026,5,9
7,144,3,6027,5,9
7,144,4,6028,5,9
7,144,5,6029,5,9
7,144,6,6030,5,9
7,144,7,6031,5,9
7,144,8,6032,5,9
7,144,9,6033,5,9
7,144,10,6034,5,9
7,144,11,6035,5,9
7,144,12,6036,5,9
7,144,13,6037,5,9
7,144,14,6038,5,9
7,144,15,6039,5,9
7,144,16,6040,5,9
7,144,17,6041,5,9
7,144,18,6042,5,9
7,144,19,6043,5,9
7,144,20,6044,5,9
7,144,21,6045,5,9
7,144,22,6046,5,9
7,144,23,6047,5,9
7,144,24,6048,5,9
7,144,25,6049,5,9
7,144,26,6050,5,9
7,144,27,6051,5,9
7,144,28,6052,5,9
7,144,29,6053,5,9
7,145,1,6055,6,2
7,145,2,6056,6,2
7,145,3,6057,6,2
7,145,4,6058,6,2
7,145,5,6059,6,2
7,145,6,6060,6,2
7,145,7,6061,6,2
7,145,8,6062,6,2
7,145,9,6063,6,2
7,145,10,6064,6,2
7,145,11,6065,6,2
7,145,12,6066,6,2
7,145,13,6067,6,2
7,145,14,6068,6,2
7,145,15,6069,6,2
7,145,16,6070,6,2
7,145,17,6071,6,2
7,145,18,6072,6,2
7,145,19,6073,6,2
7,145,20,6074,6,2
7,145,21,6075,6,2
7,145,22,6076,6,2
7,145,23,6077,6,2
7,145,24,6078,6,2
7,145,25,6079,6,2
7,145,26,6080,6,2
7,145,27,6081,6,2
7,145,28,6082,6,2
7,145,29,6083,6,2
7,145,30,6084,6,2
7,145,31,6085,6,2
7,145,32,6086,6,2
7,145,33,6087,6,2
7,145,34,6088,6,2
7,145,35,6089,6,2
7,145,36,6090,6,2
7,145,37,6091,6,2
7,145,38,6092,6,2
7,145,39,6093,6,2
7,145,40,6094,6,2
7,145,41,6095,6,2
7,145,42,6096,6,2
7,145,43,6097,6,2
7,145,44,6098,6,2
7,145,45,6099,6,2
7,145,46,6100,6,2
7,145,47,6101,6,2
7,145,48,6102,6,2
7,145,49,6103,6,2
7,145,50,6104,6,2
7,145,51,6105,6,2
7,145,52,6106,6,2
7,145,53,6107,6,2
7,145,54,6108,6,2
7,145,55,6109,6,2
7,145,56,6110,6,2
7,145,57,6111,6,2
7,145,58,6112,6,2
7,145,59,6113,6,2
7,145,60,6114,6,2
7,145,61,6115,6,2
7,145,62,6116,6,2
7,145,63,6117,6,2
7,145,64,6118,6,2
7,145,65,6119,6,2
7,145,66,6120,6,2
7,145,67,6121,6,2
7,145,68,6122,6,2
7,145,69,6123,6,2
7,145,70,6124,6,2
7,145,71,6125,6,2
7,145,72,6126,6,2
7,145,73,6127,6,2
7,145,74,6128,6,2
7,145,75,6129,6,2
7,145,76,6130,6,2
7,145,77,6131,6,2
7,145,78,6132,6,2
7,145,79,6133,6,2
7,145,80,6134,6,2
7,145,81,6135,6,2
7,145,82,6136,6,2
7,145,83,6137,6,2
7,145,84,6138,6,2
7,145,85,6139,6,2
7,145,86,6140,6,2
7,145,87,6141,6,2
7,145,88,6142,6,2
7,145,89,6143,6,2
7,145,90,6144,6,2
7,145,91,6145,6,2
7,145,92,6146,6,2
7,145,93,6147,6,2
7,145,94,6148,6,2
7,145,95,6149,6,2
7,145,96,6150,6,2
7,145,97,6151,6,2
7,145,98,6152,6,2
7,146,1,6148,1,21
7,146,2,6149,1,21
7,146,3,6150,1,21
7,146,4,6151,1,21
7,146,5,6152,1,21
7,146,6,6153,1,21
7,146,7,6154,1,21
7,146,8,6155,1,21
7,146,9,6156,1,21
7,146,10,6157,1,21
7,146,11,6158,1,21
7,146,12,6159,1,21
7,146,13,6160,1,21
7,146,14,6161,1,21
7,146,15,6162,1,21
7,146,16,6163,1,21
7,146,17,6164,1,21
7,146,18,6165,1,21
7,146,19,6166,1,21
7,146,20,6167,1,21
7,146,21,6168,1,21
7,146,22,6169,1,21
7,146,23,6170,1,21
7,146,24,6171,1,21
7,146,25,6172,1,21
7,146,26,6173,1,21
7,146,27,6174,1,21
7,146,28,6175,1,21
7,146,29,6176,1,21
7,146,30,6177,1,21
7,146,31,6178,1,21
7,146,32,6179,1,21
7,146,33,6180,1,21
7,146,34,6181,1,21
7,146,35,6182,1,21
7,146,36,6183,1,21
7,146,37,6184,1,21
7,146,38,6185,1,21
7,146,39,6186,1,21
7,146,40,6187,1,21
7,146,41,6188,1,21
7,146,42,6189,1,21
7,146,43,6190,1,21
7,146,44,6191,1,21
7,146,45,6192,1,21
7,146,46,6193,1,21
7,146,47,6194,1,21
7,146,48,6195,1,21
7,146,49,6196,1,21
7,146,50,6197,1,21
7,146,51,6198,1,21
7,146,52,6199,1,21
7,146,53,6200,1,21
7,146,54,6201,1,21
7,146,55,6202,1,21
7,146,56,6203,1,21
7,146,57,6204,1,21
7,146,58,6205,1,21
7,146,59,6206,1,21
7,146,60,6207,1,21
7,146,61,6208,1,21
7,146,62,6209,1,21
7,146,63,6210,1,21
7,146,64,6211,1,21
7,146,65,6212,1,21
7,146,66,6213,1,21
7,146,67,6214,1,21
7,146,68,6215,1,21
7,146,69,6216,1,21
7,146,70,6217,1,21
7,146,71,6218,1,21
7,146,72,6219,1,21
7,146,73,6220,1,21
7,146,74,6221,1,21
7,146,75,6222,1,21
7,146,76,6223,1,21
7,146,77,6224,1,21
7,146,78,6225,1,21
7,146,79,6226,1,21
7,146,80,6227,1,21
7,146,81,6228,1,21
7,146,82,6229,1,21
7,146,83,6230,1,21
7,146,84,6231,1,21
7,146,85,6232,1,21
7,146,86,6233,1,21
7,146,87,6234,1,21
7,146,88,6235,1,21
7,146,89,6236,1,21
7,146,90,6237,1,21
7,146,91,6238,1,21
7,146,92,6239,1,21
7,146,93,6240,1,21
7,146,94,6241,1,21
7,146,95,6242,1,21
7,146,96,6243,1,21
7,146,97,6244,1,21
7,146,98,6245,1,21
7,146,99,6246,1,21
7,146,100,6247,1,21
7,146,101,6248,1,21
7,146,102,6249,1,21
7,146,103,6250,1,21
7,146,104,6251,1,21
7,146,105,6252,1,21
7,146,106,6253,1,21
7,146,107,6254,1,21
7,146,108,6255,1,21
7,146,109,6256,1,21
7,146,110,6257,1,21
7,146,111,6258,1,21
7,146,112,6259,1,21
7,146,113,6260,1,21
7,146,114,6261,1,21
7,146,115,6262,1,21
7,146,116,6263,1,21
7,146,117,6264,1,21
7,146,118,6265,1,21
7,146,119,6266,1,21
7,146,120,6267,1,21
7,146,121,6268,1,21
7,146,122,6269,1,21
7,146,123,6270,1,21
7,146,124,6271,1,21
7,146,125,6272,1,21
7,146,126,6273,1,21
7,146,127,6274,1,21
7,146,128,6275,1,21
7,146,129,6276,1,21
7,146,130,6277,1,21
7,146,131,6278,1,21
7,146,132,6279,1,21
7,146,133,6280,1,21
7,146,134,6281,1,21
7,146,135,6282,1,21
7,146,136,6283,1,21
7,146,137,6284,1,21
7,146,138,6285,1,21
7,146,139,6286,1,21
7,146,140,6287,1,21
7,146,141,6288,1,21
7,146,142,6289,1,21
7,146,143,6290,1,21
7,146,144,6291,1,21
7,147,1,6298,7,3
7,147,2,6299,7,3
7,147,3,6300,7,3
7,147,4,6301,7,3
7,147,5,6302,7,3
7,147,6,6303,7,3
7,147,7,6304,7,3
7,147,8,6305,7,3
7,147,9,6306,7,3
7,147,10,6307,7,3
7,147,11,6308,7,3
7,147,12,6309,7,3
7,147,13,6310,7,3
7,147,14,6311,7,3
7,147,15,6312,7,3
7,147,16,6313,7,3
7,147,17,6314,7,3
7,147,18,6315,7,3
7,147,19,6316,7,3
7,147,20,6317,7,3
7,147,21,6318,7,3
7,147,22,6319,7,3
7,147,23,6320,7,3
7,147,24,6321,7,3
7,147,25,6322,7,3
7,147,26,6323,7,3
7,147,27,6324,7,3
7,147,28,6325,7,3
7,147,29,6326,7,3
7,147,30,6327,7,3
7,147,31,6328,7,3
7,147,32,6329,7,3
7,147,33,6330,7,3
7,147,34,6331,7,3
7,147,35,6332,7,3
7,147,36,6333,7,3
7,147,37,6334,7,3
7,147,38,6335,7,3
7,147,39,6336,7,3
7,147,40,6337,7,3
7,147,41,6338,7,3
7,147,42,6339,7,3
7,147,43,6340,7,3
7,147,44,6341,7,3
7,147,45,6342,7,3
7,147,46,6343,7,3
7,147,47,6344,7,3
7,147,48,6345,7,3
7,147,49,6346,7,3
7,147,50,6347,7,3
7,147,51,6348,7,3
7,147,52,6349,7,3
7,147,53,6350,7,3
7,147,54,6351,7,3
7,147,55,6352,7,3
7,147,56,6353,7,3
7,147,57,6354,7,3
7,147,58,6355,7,3
7,147,59,6356,7,3
7,147,60,6357,7,3
7,147,61,6358,7,3
7,147,62,6359,7,3
7,147,63,6360,7,3
7,147,64,6361,7,3
7,147,65,6362,7,3
7,147,66,6363,7,3
7,147,67,6364,7,3
7,147,68,6365,7,3
7,147,69,6366,7,3
7,147,70,6367,7,3
7,147,71,6368,7,3
7,147,72,6369,7,3
7,147,73,6370,7,3
7,147,74,6371,7,3
7,147,75,6372,7,3
7,147,76,6373,7,3
7,147,77,6374,7,3
7,147,78,6375,7,3
7,147,79,6376,7,3
7,147,80,6377,7,3
7,147,81,6378,7,3
7,147,82,6379,7,3
7,147,83,6380,7,3
7,147,84,6381,7,3
7,147,85,6382,7,3
7,147,86,6383,7,3
7,147,87,6384,7,3
7,147,88,6385,7,3
7,147,89,6386,7,3
7,147,90,6387,7,3
7,147,91,6388,7,3
7,147,92,6389,7,3
7,148,1,6384,1,3
7,148,2,6385,1,3
7,148,3,6386,1,3
7,148,4,6387,1,3
7,148,5,6388,1,3
7,148,6,6389,1,3
7,148,7,6390,1,3
7,148,8,6391,1,3
7,148,9,6392,1,3
7,148,10,6393,1,3
7,148,11,6394,1,3
7,148,12,6395,1,3
7,148,13,6396,1,3
7,148,14,6397,1,3
7,148,15,6398,1,3
