ref_id,L_id,page,headword_iast,headword_slp1,raw_tag,edition_cited,verse_num,quoted_iast,quoted_slp1,boesp2_verse_iast,boesp2_verse_slp1,evidence_tier,verdict,edition_swap_candidate,cascade_tier
H611-008431,90820,6-0985,vikalatā,vikalatA,Spr. (II) 615,II,615,unmanā vikalatāṃ prāpnoti,unmanA vikalatAM prApnoti,arthī lāghavamucchrito nipatanaṃ kāmāturo lāñchanaṃ lubdho 'kīrtimasaṃgaraḥ paribhavaṃ duṣṭo 'nyadoṣe ratim  niḥsvo vañcanamunmanā vikalatāṃ śokākulaḥ saṃśayaṃ durvāgapriyatāṃ durodaravaśaḥ prāpnoti kaṣṭaṃ muhuḥ ,arTI lAGavamucCrito nipatanaM kAmAturo lAYCanaM lubDo 'kIrtimasaMgaraH pariBavaM duzwo 'nyadoze ratim  niHsvo vaYcanamunmanA vikalatAM SokAkulaH saMSayaM durvAgapriyatAM durodaravaSaH prApnoti kazwaM muhuH ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-008432,90825,6-0985,vikalpa,vikalpa,Spr. 3101,I,3101,saṃgamavirahavikalpe,saMgamavirahavikalpe,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008433,90825,6-0985,vikalpa,vikalpa,Spr. 1012,I,1012,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008434,90825,6-0985,vikalpa,vikalpa,Spr.1622,I,1622,vikalpo 'tra na kartavyaḥ,vikalpo 'tra na kartavyaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008435,90825,6-0985,vikalpa,vikalpa,Spr.4591,I,4591,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008436,90847,6-0987,vikasvara,vikasvara,Spr. 2668,I,2668,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008437,90860,6-0989,vikārin,vikArin,Spr. 2758,I,2758,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008438,90860,6-0989,vikārin,vikArin,Spr. 3142,I,3142,ṛddhiścittavikāriṇī,fdDiScittavikAriRI,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008439,90862,6-0989,vikāla,vikAla,Spr. 4347,I,4347,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008440,90875,6-0990,vikāsin,vikAsin,Spr. 660,I,660,vikāsa,vikAsa,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008441,90875,6-0990,vikāsin,vikAsin,Spr. 1012,I,1012,vrahman,vrahman,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008442,90875,6-0990,vikāsin,vikAsin,Spr. 45,I,45,śrī,SrI,,,none,range-only-unverifiable,yes-exact,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008443,90875,6-0990,vikāsin,vikAsin,Spr.4947,I,4947,lakṣmī,lakzmI,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008444,90902,6-0991,vikṛta,vikfta,Spr. 2838,I,2838,mukha,muKa,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008445,90905,6-0991,vikṛti,vikfti,Spr. 4697,I,4697,maraṇaṃ prakṛtiḥ śarīriṇāṃ vikṛtirjīvitamucyate budhaiḥ,maraRaM prakftiH SarIriRAM vikftirjIvitamucyate buDEH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008446,90905,6-0991,vikṛti,vikfti,Spr. 4158,I,4158,prakṛti˚,prakfti˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008447,90905,6-0991,vikṛti,vikfti,Spr.4132,I,4132,doṣa˚,doza˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008448,90905,6-0991,vikṛti,vikfti,Spr. 1310,I,1310,vikṛtimeti mano na yeṣām,vikftimeti mano na yezAm,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008449,90918,6-0993,vikrama,vikrama,Spr. 1806,I,1806,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008450,90918,6-0993,vikrama,vikrama,Spr.2298,I,2298,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008451,90918,6-0993,vikrama,vikrama,Spr.2825,I,2825,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008452,90918,6-0993,vikrama,vikrama,Spr.2948,I,2948,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008453,90918,6-0993,vikrama,vikrama,Spr.3159,I,3159,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008454,90918,6-0993,vikrama,vikrama,Spr.3957,I,3957,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008455,90918,6-0993,vikrama,vikrama,Spr. 1046,I,1046,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008456,90928,6-0994,vikramapati,vikramapati,Spr. 4210,I,4210,vikramāditya,vikramAditya,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008457,90945,6-0995,vikraya,vikraya,Spr. 2693,I,2693,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008458,90952,6-0996,vikrānta,vikrAnta,Spr. 4861,I,4861,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008459,90958,6-0996,vikriyā,vikriyA,Spr. 3314,I,3314,guṇā na yānti vikriyām,guRA na yAnti vikriyAm,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008460,90958,6-0996,vikriyā,vikriyA,Spr. 4974,I,4974,dīpasya,dIpasya,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008461,90958,6-0996,vikriyā,vikriyA,Spr. 4987,I,4987,vikāraṃ yāti no cittaṃ vitte yasya kadā ca na,vikAraM yAti no cittaM vitte yasya kadA ca na,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008462,90958,6-0996,vikriyā,vikriyA,Spr. 3018,I,3018,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008463,90958,6-0996,vikriyā,vikriyA,Spr. 3234,I,3234,sādhoḥ paruṣitaspāpi mano nāyāti vikriyām,sADoH paruzitaspApi mano nAyAti vikriyAm,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008464,90958,6-0996,vikriyā,vikriyA,Spr.3136,I,3136,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008465,90962,6-0997,vikretar,vikretar,Spr. 4955,I,4955,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008466,90969,6-0997,viklava,viklava,Spr.4671,I,4671,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008467,90969,6-0997,viklava,viklava,Spr. 2787,I,2787,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008468,90995,6-1000,vikṣobha,vikzoBa,Spr. 1449,I,1449,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008469,90995,6-1000,vikṣobha,vikzoBa,Spr. (II) 1173,II,1173,uttamaḥ kleśavikṣobhaṃ kṣamaḥ soḍhuṃ nahītaraḥ,uttamaH kleSavikzoBaM kzamaH soQuM nahItaraH,uttamaḥ kleśavikṣobhaṃ kṣamaḥ soḍhuṃ nahītaraḥ  maṇireva mahāśāṇagharṣaṇaṃ na tu mṛtkaṇaḥ ,uttamaH kleSavikzoBaM kzamaH soQuM nahItaraH  maRireva mahASARaGarzaRaM na tu mftkaRaH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-008470,91022,6-1001,vigandhi,viganDi,Spr. 728,I,728,vigandha,viganDa,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008471,91023,6-1001,vigama,vigama,Spr. 2691,I,2691,hetu˚,hetu˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008472,91037,6-1001,vigāhya,vigAhya,Spr. 4674,I,4674,bhūtairuccāvacairapi | gaṅgā vigāhyā satatam,BUtEruccAvacErapi . gaNgA vigAhyA satatam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008473,91039,6-1001,viguṇa,viguRa,Spr. 3050,I,3050,śreyānsvadharmo viguṇaḥ paradharmātsvanuṣṭhitāt,SreyAnsvaDarmo viguRaH paraDarmAtsvanuzWitAt,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008474,91039,6-1001,viguṇa,viguRa,Spr.4968,I,4968,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008475,91039,6-1001,viguṇa,viguRa,Spr.5093,I,5093,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008476,91039,6-1001,viguṇa,viguRa,Spr. 923,I,923,vidhi,viDi,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008477,91039,6-1001,viguṇa,viguRa,Spr. 3097,I,3097,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008478,91069,6-1004,vighāta,viGAta,Spr. 3326,I,3326,svajātīya˚,svajAtIya˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008479,91074,6-1005,vighna,viGna,Spr.1913,I,1913,"vighnabhayena, vighnavihata, vighnaiḥ punaḥ punarapi pratihanyamānāḥ","viGnaBayena, viGnavihata, viGnEH punaH punarapi pratihanyamAnAH",,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008480,91074,6-1005,vighna,viGna,Spr.4718,I,4718,prajāpālanavighnāya yaḥ,prajApAlanaviGnAya yaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008481,91079,6-1006,vighnakṛt,viGnakft,Spr. 1786,I,1786,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008482,91083,6-1006,vighnay,viGnay,Spr. 3893,I,3893,arthān,arTAn,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008483,91083,6-1006,vighnay,viGnay,Spr. 2221,I,2221,˚karman,˚karman,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008484,91083,6-1006,vighnay,viGnay,Spr. 1403,I,1403,˚samāgamasukha,˚samAgamasuKa,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008485,91083,6-1006,vighnay,viGnay,Spr. (II) 1363,II,1363,tāmbūlānayanacchalena rabhasāśleṣo 'pi saṃvighnitaḥ,tAmbUlAnayanacCalena raBasASlezo 'pi saMviGnitaH,ekatrāsanasaṃsthitiḥ parihṛtā pratyudgamāddūrata- stāmbūlānayanacchalena rabhasāśleṣo 'pi saṃvighnitaḥ  ālāpo 'pi na viśrutaḥ parijanaṃ vyāpārayantyāntike kāntaṃ pratyupacārataścaturayā kopaḥ kṛtārthīkṛtaḥ ,ekatrAsanasaMsTitiH parihftA pratyudgamAddUrata- stAmbUlAnayanacCalena raBasASlezo 'pi saMviGnitaH  AlApo 'pi na viSrutaH parijanaM vyApArayantyAntike kAntaM pratyupacArataScaturayA kopaH kftArTIkftaH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-008486,91087,6-1006,vighnahantar,viGnahantar,Spr. 4710,I,4710,vighnahantar,viGnahantar,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008487,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr. (II) 313,II,313,,,anukūlā sadā tuṣṭā dakṣā sādhvī vicakṣaṇā  ebhireva guṇairyuktā śrīriva strī na saṃśayaḥ ,anukUlA sadA tuzwA dakzA sADvI vicakzaRA  eBireva guREryuktA SrIriva strI na saMSayaH ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-008488,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr. (II)479,II,479,,,aphalāni durantāni samavyayaphalāni ca  aśakyāni ca kāryāṇi nārabheta vicakṣaṇaḥ ,aPalAni durantAni samavyayaPalAni ca  aSakyAni ca kAryARi nAraBeta vicakzaRaH ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-008489,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr. (II)989,II,989,,,āyāti skhalitaiḥ pādairmukhavaivarṇyasaṃyutaḥ  lalāṭasvedabhāgbhūrigadgadaṃ bhāṣate vacaḥ  adhodṛṣṭirbhavetkṛtvā pāpaṃ prāptaḥ sabhāṃ naraḥ  tasmādyatnātparijñeyaścihnairetairvicakṣaṇaiḥ ,AyAti sKalitEH pAdErmuKavEvarRyasaMyutaH  lalAwasvedaBAgBUrigadgadaM BAzate vacaH  aDodfzwirBavetkftvA pApaM prAptaH saBAM naraH  tasmAdyatnAtparijYeyaScihnEretErvicakzaREH ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-008490,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr. (II)1464,II,1464,,,evaṃ jñātvā narendreṇa bhṛtyāḥ kāryā vicakṣaṇāḥ  kulīnāḥ śauryasaṃpannāḥ śaktā bhaktāḥ kramāgatāḥ ,evaM jYAtvA narendreRa BftyAH kAryA vicakzaRAH  kulInAH SOryasaMpannAH SaktA BaktAH kramAgatAH ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-008491,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr. 984,I,984,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008492,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr.1276,I,1276,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008493,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr.1874,I,1874,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008494,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr.3241,I,3241,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008495,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr.3195,I,3195,(haṃsaḥ) niśāsvavicakṣaṇaḥ,(haMsaH) niSAsvavicakzaRaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008496,91100,6-1008,vicakṣaṇa,vicakzaRa,Spr. 3266,I,3266,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008497,91127,6-1010,vicāra,vicAra,Spr.1583,I,1583,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008498,91127,6-1010,vicāra,vicAra,Spr.1976,I,1976,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008499,91127,6-1010,vicāra,vicAra,Spr.2891,I,2891,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008500,91127,6-1010,vicāra,vicAra,Spr.4591,I,4591,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008501,91130,6-1011,vicāraṇa,vicAraRa,Spr. 1071,I,1071,mūrkha˚,mUrKa˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008502,91130,6-1011,vicāraṇa,vicAraRa,Spr. (II) 1758,II,1758,brahma˚,brahma˚,kiṃ durlabhaṃ sadgururasti loke satsaṃgatirbrahmavicāraṇaiva  tyāgo hi sarvasya śivātmabodhaḥ ko durjayaḥ sarvajanairmanojaḥ ,kiM durlaBaM sadgururasti loke satsaMgatirbrahmavicAraREva  tyAgo hi sarvasya SivAtmaboDaH ko durjayaH sarvajanErmanojaH ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-008503,91130,6-1011,vicāraṇa,vicAraRa,Spr. 4733,I,4733,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008504,91139,6-1011,vicārin,vicArin,Spr. (II) 1330,II,1330,,,ṛṇakartā pitā śatrurmātā ca vyabhicāriṇī  bhāryā rūpavatī śatruḥ putraḥ śatrurapaṇḍitaḥ ,fRakartA pitA SatrurmAtA ca vyaBicAriRI  BAryA rUpavatI SatruH putraH SatrurapaRqitaH ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-008505,91158,6-1012,vicitra,vicitra,Spr. 2207,I,2207,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008506,91158,6-1012,vicitra,vicitra,Spr. 731,I,731,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008507,91158,6-1012,vicitra,vicitra,Spr. 3276,I,3276,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008508,91158,6-1012,vicitra,vicitra,Spr.3359,I,3359,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008509,91158,6-1012,vicitra,vicitra,Spr.4990,I,4990,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008510,91158,6-1012,vicitra,vicitra,Spr.1391,I,1391,śayyā,SayyA,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008511,91158,6-1012,vicitra,vicitra,Spr. 4713,I,4713,˚vākyapaṭutā,˚vAkyapawutA,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008512,91158,6-1012,vicitra,vicitra,Spr.2766,I,2766,arthavacca vicitraṃ ca na śakyaṃ bahu bhāṣitum,arTavacca vicitraM ca na SakyaM bahu BAzitum,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008513,91158,6-1012,vicitra,vicitra,Spr.1884,I,1884,karṇe kalaṃ kimapi rauti śanairvicitram,karRe kalaM kimapi rOti SanErvicitram,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008514,91161,6-1013,vicitratā,vicitratA,Spr. 2855,I,2855,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008515,91169,6-1013,vicitrita,vicitrita,Spr. 2957,I,2957,kusumāyudhāya,kusumAyuDAya,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008516,91190,6-1014,vicetas,vicetas,Spr. 4558,I,4558,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008517,91206,6-1015,vicchāyay,vicCAyay,Spr. (II) 1172,II,1172,rāhugrasanasaṃbhūtaṃ kṣaṇo vicchāyayedvidhum,rAhugrasanasaMBUtaM kzaRo vicCAyayedviDum,uttamaṃ suciraṃ naiva vipado 'bhibhavantyalam  rāhugrasanasaṃbhūtaṃ kṣaṇo vicchāyayedvidhum ,uttamaM suciraM nEva vipado 'BiBavantyalam  rAhugrasanasaMBUtaM kzaRo vicCAyayedviDum ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-008518,91208,6-1015,vicchitti,vicCitti,Spr. 794,I,794,saṃtāpa˚,saMtApa˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008519,91208,6-1015,vicchitti,vicCitti,Spr.1405,I,1405,saṃsāra˚,saMsAra˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008520,91210,6-1016,viccheda,vicCeda,Spr. 2666,I,2666,lālitānāṃ svajātānām,lAlitAnAM svajAtAnAm,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008521,91211,6-1016,vicchedana,vicCedana,Spr. 2772,I,2772,vāñchā˚,vAYCA˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008522,91222,6-1019,vijana,vijana,Spr. 2006,I,2006,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008523,91222,6-1019,vijana,vijana,Spr. 4208,I,4208,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008524,91229,6-1019,vijaya,vijaya,Spr.3166,I,3166,saṃdigdho vijayo yudhi,saMdigDo vijayo yuDi,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008525,91229,6-1019,vijaya,vijaya,Spr.2438,I,2438,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008526,91261,6-1022,vijayaśrī,vijayaSrI,Spr. 5327,I,5327,vijayaśrī,vijayaSrI,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008527,91269,6-1022,vijayin,vijayin,Spr. 1800,I,1800,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008528,91269,6-1022,vijayin,vijayin,Spr.3167,I,3167,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008529,91269,6-1022,vijayin,vijayin,Spr.4611,I,4611,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-008530,91269,6-1022,vijayin,vijayin,Spr. 2087,I,2087,samara˚,samara˚,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
